Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC00338232_126,promutation,-5.72,-1.28,2019.04.25 16:19:47,Autodock 4.2
ZINC00338233_130,promutation,-6.03,-1.3,2019.04.25 16:19:56,Autodock 4.2
ZINC00338275_143,promutation,-6.06,-0.12,2019.04.25 16:20:02,Autodock 4.2
ZINC00338283_146,promutation,-7.31,-0.94,2019.04.25 16:20:08,Autodock 4.2
ZINC00338284_148,promutation,-7.53,-0.88,2019.04.25 16:20:20,Autodock 4.2
ZINC00338302_154,promutation,-6.35,-0.57,2019.04.25 16:20:24,Autodock 4.2
ZINC00338303_158,promutation,-7.42,0.08,2019.04.25 16:20:28,Autodock 4.2
ZINC00338304_162,promutation,-7.02,0.0,2019.04.25 16:20:34,Autodock 4.2
ZINC00338309_166,promutation,-6.13,-1.26,2019.04.25 16:20:38,Autodock 4.2
ZINC00338310_169,promutation,-6.38,-0.94,2019.04.25 16:20:42,Autodock 4.2
ZINC00338363_928,promutation,-7.87,-0.24,2019.04.25 16:20:46,Autodock 4.2
ZINC00338366_1370,promutation,-5.73,-0.16,2019.04.25 16:20:51,Autodock 4.2
ZINC00338367_387,promutation,-7.53,-0.24,2019.04.25 16:20:55,Autodock 4.2
ZINC00338368_388,promutation,-8.15,-0.25,2019.04.25 16:20:58,Autodock 4.2
ZINC00338369_389,promutation,-8.01,-0.24,2019.04.25 16:21:03,Autodock 4.2
ZINC00338381_397,promutation,-6.85,-0.09,2019.04.25 16:21:07,Autodock 4.2
ZINC00338383_1368,promutation,-6.48,-0.35,2019.04.25 16:21:11,Autodock 4.2
ZINC00338391_179,promutation,-7.13,-0.05,2019.04.25 16:21:15,Autodock 4.2
ZINC00338392_398,promutation,-8.03,-0.04,2019.04.25 16:21:19,Autodock 4.2
ZINC00338406_1367,promutation,-7.07,-0.17,2019.04.25 16:21:23,Autodock 4.2
ZINC00338408_404,promutation,-6.95,-0.39,2019.04.25 16:21:27,Autodock 4.2
ZINC00345846_264,promutation,-7.75,-0.7,2019.04.25 16:21:31,Autodock 4.2
ZINC00388776_31,promutation,-6.81,-0.2,2019.04.25 16:21:36,Autodock 4.2
ZINC00345847_263,promutation,-7.65,-0.24,2019.04.25 16:21:40,Autodock 4.2
ZINC00392017_452,promutation,-6.34,-0.23,2019.04.25 16:21:45,Autodock 4.2
ZINC00399556_1331,promutation,-5.61,-0.96,2019.04.25 16:21:49,Autodock 4.2
ZINC00399557_1330,promutation,-5.72,-0.63,2019.04.25 16:21:53,Autodock 4.2
ZINC00487423_1332,promutation,-5.91,-0.5,2019.04.25 16:21:57,Autodock 4.2
ZINC00519823_29,promutation,-7.64,-0.99,2019.04.25 16:22:02,Autodock 4.2
ZINC00519824_632,promutation,-7.85,-0.79,2019.04.25 16:22:07,Autodock 4.2
ZINC00608233_514,promutation,-7.42,-0.21,2019.04.25 16:22:10,Autodock 4.2
ZINC00621833,promutation,-6.15,-0.82,2019.04.25 16:22:37,Autodock 4.2
ZINC00621833_1360,promutation,-7.14,-0.51,2019.04.25 16:22:41,Autodock 4.2
ZINC00689935_392,promutation,-8.27,-0.43,2019.04.25 16:22:45,Autodock 4.2
ZINC00689936_394,promutation,-7.67,-0.38,2019.04.25 16:22:53,Autodock 4.2
ZINC00689942_53,promutation,-7.36,-0.25,2019.04.25 16:23:39,Autodock 4.2
ZINC00895630_57,promutation,-7.93,-0.29,2019.04.25 16:23:43,Autodock 4.2
ZINC00896218_58,promutation,-7.56,-0.57,2019.04.25 16:23:51,Autodock 4.2
ZINC00898013_288,promutation,-8.25,-0.49,2019.04.25 16:23:55,Autodock 4.2
