Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC01561069_1194,promutation,-7.65,-0.8,2019.04.25 14:52:53,Autodock 4.2
ZINC01594054_1000,promutation,-7.52,-1.09,2019.04.25 14:52:56,Autodock 4.2
ZINC01595957_152,promutation,-7.53,-0.86,2019.04.25 14:53:01,Autodock 4.2
ZINC01599359_401,promutation,-5.77,-0.33,2019.04.25 14:53:04,Autodock 4.2
ZINC01608665_814,promutation,-6.65,-0.4,2019.04.25 14:53:08,Autodock 4.2
ZINC01615344_598,promutation,-7.55,-0.15,2019.04.25 14:53:12,Autodock 4.2
ZINC01619649_148,promutation,-8.65,-0.49,2019.04.25 14:53:16,Autodock 4.2
ZINC01633229_1063,promutation,-3.76,-0.13,2019.04.25 14:53:25,Autodock 4.2
ZINC01705450_1292,promutation,-6.63,-0.65,2019.04.25 14:53:30,Autodock 4.2
ZINC01758085_524,promutation,-6.62,0.13,2019.04.25 14:53:33,Autodock 4.2
ZINC01858776_500,promutation,-5.89,-0.21,2019.04.25 14:53:37,Autodock 4.2
ZINC01858779_522,promutation,-5.25,-0.53,2019.04.25 14:53:42,Autodock 4.2
ZINC01872258_420,promutation,-8.9,-0.28,2019.04.25 14:53:46,Autodock 4.2
ZINC02011489_1339,promutation,-6.31,-0.06,2019.04.25 14:53:50,Autodock 4.2
ZINC02020114_61,promutation,-6.4,-0.87,2019.04.25 14:54:09,Autodock 4.2
ZINC02022074_1095,promutation,-4.71,-0.27,2019.04.25 14:54:16,Autodock 4.2
ZINC02039761_982,promutation,-5.3,-1.08,2019.04.25 14:54:19,Autodock 4.2
ZINC02163891_468,promutation,-5.16,0.06,2019.04.25 14:54:23,Autodock 4.2
ZINC02386253_192,promutation,-6.9,-0.27,2019.04.25 14:54:32,Autodock 4.2
ZINC02517162_1274,promutation,-5.09,-1.3,2019.04.25 14:54:38,Autodock 4.2
ZINC02556362_1202,promutation,-6.82,-0.54,2019.04.25 14:54:45,Autodock 4.2
ZINC02566194_308,promutation,-7.19,-0.46,2019.04.25 14:54:51,Autodock 4.2
ZINC03197734,promutation,-7.58,-0.1,2019.04.25 14:54:55,Autodock 4.2
ZINC03197734_1075,promutation,-6.7,-0.2,2019.04.25 14:55:04,Autodock 4.2
ZINC03198912_1082,promutation,-7.25,-0.68,2019.04.25 14:55:33,Autodock 4.2
ZINC03647376_345,promutation,-7.14,-0.57,2019.04.25 14:55:37,Autodock 4.2
ZINC03861537_909,promutation,-5.72,-0.12,2019.04.25 14:55:42,Autodock 4.2
ZINC03861538_195,promutation,-5.85,-0.13,2019.04.25 14:55:45,Autodock 4.2
ZINC03861683_635,promutation,-7.53,-0.03,2019.04.25 14:55:52,Autodock 4.2
ZINC03869608_222,promutation,-6.93,-0.51,2019.04.25 14:55:57,Autodock 4.2
ZINC03869768,promutation,-6.82,-1.42,2019.04.25 14:56:02,Autodock 4.2
ZINC03869768_589,promutation,-7.39,0.02,2019.04.25 14:56:16,Autodock 4.2
ZINC03871358_606,promutation,-7.5,-0.26,2019.04.25 14:56:23,Autodock 4.2
ZINC03871576,promutation,-7.06,-0.83,2019.04.25 14:56:31,Autodock 4.2
ZINC03871576_1340,promutation,-7.15,-0.69,2019.04.25 14:56:38,Autodock 4.2
ZINC03872070,promutation,-7.01,-0.93,2019.04.25 14:56:43,Autodock 4.2
ZINC03872070_1207,promutation,-7.57,-0.22,2019.04.25 14:56:46,Autodock 4.2
ZINC03875035_624,promutation,-4.82,-0.12,2019.04.25 14:56:51,Autodock 4.2
