Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC03872809_613,promutation,-7.25,-0.18,2019.04.26 15:40:00,Autodock 4.2
ZINC03875521_797,promutation,-6.9,-0.24,2019.04.26 15:40:05,Autodock 4.2
ZINC03951273_1669,promutation,-6.13,-0.22,2019.04.26 15:40:10,Autodock 4.2
ZINC04025583_962,promutation,-6.69,0.38,2019.04.26 15:40:15,Autodock 4.2
ZINC04098279_1513,promutation,-6.77,-0.8,2019.04.26 15:40:19,Autodock 4.2
ZINC04098404_1550,promutation,-6.4,0.0,2019.04.26 15:40:24,Autodock 4.2
ZINC04098632_2718,promutation,-7.56,-0.9,2019.04.26 15:40:28,Autodock 4.2
ZINC04098855_2215,promutation,-6.26,-0.03,2019.04.26 15:40:32,Autodock 4.2
ZINC04166527_1200,promutation,-6.44,0.21,2019.04.26 15:40:37,Autodock 4.2
ZINC04262096_2607,promutation,-5.8,-0.12,2019.04.26 15:40:42,Autodock 4.2
ZINC05114531_636,promutation,-6.56,-0.44,2019.04.26 15:40:46,Autodock 4.2
ZINC05132548_598,promutation,-6.53,-1.0,2019.04.26 15:40:51,Autodock 4.2
ZINC05273746_784,promutation,-6.64,-0.3,2019.04.26 15:40:55,Autodock 4.2
ZINC05273747_790,promutation,-7.28,-0.06,2019.04.26 15:41:02,Autodock 4.2
ZINC05358286_1001,promutation,-6.26,-0.24,2019.04.26 15:41:06,Autodock 4.2
ZINC05368587_2098,promutation,-7.68,-0.41,2019.04.26 15:41:11,Autodock 4.2
ZINC05457565_1289,promutation,-6.23,0.58,2019.04.26 15:41:19,Autodock 4.2
ZINC05457783_2354,promutation,-6.0,0.03,2019.04.26 15:41:24,Autodock 4.2
ZINC05458295_1010,promutation,-7.02,-0.6,2019.04.26 15:41:29,Autodock 4.2
ZINC05735585_1392,promutation,-6.17,-0.14,2019.04.26 15:41:33,Autodock 4.2
ZINC05758867_1617,promutation,-5.67,-0.16,2019.04.26 15:41:39,Autodock 4.2
ZINC05762059_2584,promutation,-8.77,-0.07,2019.04.26 15:41:45,Autodock 4.2
ZINC05842678_1930,promutation,-6.76,-0.12,2019.04.26 15:41:50,Autodock 4.2
ZINC05957987_2670,promutation,-5.88,-0.27,2019.04.26 15:41:54,Autodock 4.2
ZINC05996059_595,promutation,-7.48,-0.02,2019.04.26 15:42:05,Autodock 4.2
ZINC05996060_604,promutation,-7.32,-0.3,2019.04.26 15:42:09,Autodock 4.2
ZINC05996061_608,promutation,-7.05,-0.14,2019.04.26 15:42:20,Autodock 4.2
ZINC05998554_2931,promutation,-6.29,-1.03,2019.04.26 15:42:24,Autodock 4.2
ZINC05998556_1145,promutation,-7.3,-1.26,2019.04.26 15:42:29,Autodock 4.2
ZINC05998782_2606,promutation,-7.09,-0.49,2019.04.26 15:42:34,Autodock 4.2
ZINC05998961_2958,promutation,-7.62,-0.56,2019.04.26 15:42:53,Autodock 4.2
ZINC06017965_2726,promutation,-7.4,-0.32,2019.04.26 15:42:58,Autodock 4.2
ZINC06018122_2812,promutation,-6.34,-0.86,2019.04.26 15:43:03,Autodock 4.2
ZINC06018480_2695,promutation,-7.42,-0.31,2019.04.26 15:43:11,Autodock 4.2
ZINC06018691_843,promutation,-7.29,-0.74,2019.04.26 15:43:16,Autodock 4.2
ZINC06018929_2766,promutation,-6.79,-1.43,2019.04.26 15:43:23,Autodock 4.2
ZINC06070486_2619,promutation,-7.29,-0.73,2019.04.26 15:43:29,Autodock 4.2
ZINC06119185_1160,promutation,-6.04,-0.65,2019.04.26 15:43:38,Autodock 4.2
ZINC06403375_792,promutation,-6.92,-0.51,2019.04.26 15:43:59,Autodock 4.2
ZINC06425689_1170,promutation,-6.76,-0.09,2019.04.26 15:44:03,Autodock 4.2
ZINC06483511_1405,promutation,-7.26,-0.74,2019.04.26 15:44:07,Autodock 4.2
ZINC06483517_2609,promutation,-7.44,-0.3,2019.04.26 15:44:12,Autodock 4.2
ZINC06483757_2521,promutation,-7.32,-0.53,2019.04.26 15:44:16,Autodock 4.2
ZINC06484540_2947,promutation,-7.23,-1.25,2019.04.26 15:44:25,Autodock 4.2
ZINC06520638_2457,promutation,-6.62,-0.07,2019.04.26 15:44:31,Autodock 4.2
ZINC12349443_1808,promutation,-6.66,-0.54,2019.04.26 15:44:35,Autodock 4.2
ZINC12359992_840,promutation,-6.78,-0.29,2019.04.26 15:47:32,Autodock 4.2
ZINC12405001_614,promutation,-5.52,-0.12,2019.04.26 15:47:37,Autodock 4.2
ZINC12410271_2474,promutation,-6.15,-0.09,2019.04.26 15:47:45,Autodock 4.2
ZINC12410287_2540,promutation,-6.46,-0.12,2019.04.26 15:47:48,Autodock 4.2
ZINC13154309_1735,promutation,-5.8,-0.45,2019.04.26 15:48:04,Autodock 4.2
ZINC13306218_842,promutation,-5.07,-0.28,2019.04.26 15:48:19,Autodock 4.2
ZINC13306277_1098,promutation,-7.96,-0.11,2019.04.26 15:48:25,Autodock 4.2
ZINC13306523_2243,promutation,-6.7,-0.05,2019.04.26 15:48:29,Autodock 4.2
ZINC13306633_2930,promutation,-6.54,-0.51,2019.04.26 15:50:06,Autodock 4.2
ZINC13311216_1220,promutation,-5.13,-0.13,2019.04.26 15:52:59,Autodock 4.2
ZINC13311315_1773,promutation,-8.01,-0.09,2019.04.26 15:53:20,Autodock 4.2
ZINC13311350_1957,promutation,-5.7,-1.38,2019.04.26 15:53:25,Autodock 4.2
ZINC13322992_2090,promutation,-6.86,-0.13,2019.04.26 15:53:38,Autodock 4.2
ZINC13323043_2334,promutation,-7.32,-0.41,2019.04.26 15:53:44,Autodock 4.2
ZINC13336231_785,promutation,-4.97,-1.44,2019.04.26 15:53:48,Autodock 4.2
ZINC13360051_456,promutation,-7.97,-0.13,2019.04.26 15:53:56,Autodock 4.2
ZINC13373879_2946,promutation,-6.29,-0.31,2019.04.26 15:54:01,Autodock 4.2
ZINC13378053_1970,promutation,-6.16,-0.23,2019.04.26 15:54:09,Autodock 4.2
ZINC13378063_2039,promutation,-5.9,-0.19,2019.04.26 15:54:51,Autodock 4.2
ZINC13378082_2175,promutation,-6.61,-1.1,2019.04.26 15:54:55,Autodock 4.2
ZINC13378089_2216,promutation,-5.69,-0.63,2019.04.26 15:55:08,Autodock 4.2
ZINC13378091_2224,promutation,-5.24,-1.15,2019.04.26 15:55:19,Autodock 4.2
ZINC13378188_2967,promutation,-7.2,-0.28,2019.04.26 15:55:27,Autodock 4.2
ZINC13384929_2853,promutation,-7.06,-0.65,2019.04.26 15:55:32,Autodock 4.2
ZINC13400391_846,promutation,-7.99,-0.32,2019.04.26 15:55:36,Autodock 4.2
ZINC13408620_1535,promutation,-9.27,-0.21,2019.04.26 15:55:44,Autodock 4.2
ZINC13408624_1552,promutation,-7.67,-0.89,2019.04.26 15:55:48,Autodock 4.2
ZINC13408666_1668,promutation,-7.46,-0.45,2019.04.26 15:56:01,Autodock 4.2
ZINC13408703_1760,promutation,-8.39,-0.06,2019.04.26 15:56:05,Autodock 4.2
ZINC13408707_1774,promutation,-8.4,-0.53,2019.04.26 15:56:22,Autodock 4.2
ZINC13436958_1226,promutation,-8.52,-0.72,2019.04.26 15:56:26,Autodock 4.2
ZINC13437001_1394,promutation,-6.79,-0.52,2019.04.26 15:56:32,Autodock 4.2
ZINC13437345_1983,promutation,-6.95,-0.08,2019.04.26 15:56:36,Autodock 4.2
ZINC13462799_2109,promutation,-7.97,-0.28,2019.04.26 15:56:40,Autodock 4.2
ZINC13462898_2509,promutation,-6.94,-0.24,2019.04.26 15:56:46,Autodock 4.2
ZINC13462934_2646,promutation,-6.54,-0.11,2019.04.26 15:56:51,Autodock 4.2
ZINC13463006_2954,promutation,-7.29,0.0,2019.04.26 15:56:56,Autodock 4.2
ZINC13481641_565,promutation,-7.85,-0.82,2019.04.26 15:57:01,Autodock 4.2
ZINC13481645_587,promutation,-6.67,-0.57,2019.04.26 15:57:06,Autodock 4.2
ZINC13481651_615,promutation,-6.15,-1.32,2019.04.26 15:57:11,Autodock 4.2
ZINC13481880_1882,promutation,-6.65,-0.45,2019.04.26 16:03:36,Autodock 4.2
ZINC13481882_1892,promutation,-7.49,-0.85,2019.04.26 16:03:41,Autodock 4.2
ZINC13481888_1922,promutation,-6.9,-0.55,2019.04.26 16:03:45,Autodock 4.2
ZINC13481889_1927,promutation,-7.57,-1.13,2019.04.26 16:03:49,Autodock 4.2
ZINC13481894_1950,promutation,-7.64,-1.21,2019.04.26 16:03:54,Autodock 4.2
ZINC13481898_1975,promutation,-7.28,-0.6,2019.04.26 16:04:01,Autodock 4.2
ZINC13481900_1988,promutation,-8.52,-0.89,2019.04.26 16:04:08,Autodock 4.2
ZINC13481907_2034,promutation,-8.02,-0.77,2019.04.26 16:04:13,Autodock 4.2
ZINC13481909_2046,promutation,-7.65,-0.74,2019.04.26 16:38:55,Autodock 4.2
ZINC13481919_2115,promutation,-9.15,-0.41,2019.04.26 16:38:59,Autodock 4.2
