Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC69555341_586,promutation,-5.37,-0.3,2019.04.25 01:18:26,Autodock 4.2
ZINC75581582_25,promutation,-7.02,-0.42,2019.04.25 01:18:31,Autodock 4.2
ZINC95098973_62,promutation,-4.88,-0.9,2019.04.25 01:18:36,Autodock 4.2
ZINC95098975_63,promutation,-4.83,-0.32,2019.04.25 01:18:41,Autodock 4.2
ZINC95098977_64,promutation,-6.49,-0.82,2019.04.25 01:18:46,Autodock 4.2
ZINC95098978_65,promutation,-5.51,-1.39,2019.04.25 01:18:50,Autodock 4.2
ZINC95098981_66,promutation,-5.1,-1.11,2019.04.25 01:18:55,Autodock 4.2
ZINC95098982_67,promutation,-5.37,-1.11,2019.04.25 01:19:00,Autodock 4.2
ZINC95099024_96,promutation,-7.14,0.26,2019.04.25 01:19:05,Autodock 4.2
ZINC95099026_97,promutation,-7.23,-0.4,2019.04.25 01:19:09,Autodock 4.2
ZINC95099070_128,promutation,-7.71,-0.25,2019.04.25 01:19:14,Autodock 4.2
ZINC95099107_153,promutation,-7.32,-0.25,2019.04.25 01:19:20,Autodock 4.2
ZINC95099142,promutation,-6.66,1.38,2019.04.25 01:19:26,Autodock 4.2
ZINC95099142_175,promutation,-7.13,1.34,2019.04.25 01:19:46,Autodock 4.2
ZINC95099147_178,promutation,-6.31,-0.01,2019.04.25 01:19:54,Autodock 4.2
ZINC95099148_179,promutation,-6.4,-0.03,2019.04.25 01:20:09,Autodock 4.2
ZINC95099150_180,promutation,-7.86,0.12,2019.04.25 01:20:14,Autodock 4.2
ZINC95099152_181,promutation,-7.49,0.04,2019.04.25 01:20:18,Autodock 4.2
ZINC95099154_182,promutation,-6.52,-0.04,2019.04.25 01:20:23,Autodock 4.2
ZINC95099394_334,promutation,-5.92,-0.29,2019.04.25 01:20:31,Autodock 4.2
ZINC95099395_335,promutation,-6.72,-0.35,2019.04.25 01:20:36,Autodock 4.2
ZINC95099397_336,promutation,-5.49,-0.37,2019.04.25 01:20:41,Autodock 4.2
ZINC95099398_337,promutation,-5.88,-0.23,2019.04.25 01:20:47,Autodock 4.2
ZINC95099400_339,promutation,-5.62,-0.49,2019.04.25 01:20:52,Autodock 4.2
ZINC95099402_340,promutation,-6.22,0.2,2019.04.25 01:20:57,Autodock 4.2
ZINC95099439_372,promutation,-6.3,-0.33,2019.04.25 01:21:01,Autodock 4.2
ZINC95099440_373,promutation,-6.61,-0.34,2019.04.25 01:21:07,Autodock 4.2
ZINC95099441_374,promutation,-6.69,0.13,2019.04.25 01:21:11,Autodock 4.2
ZINC95099446_379,promutation,-7.42,0.09,2019.04.25 01:21:16,Autodock 4.2
ZINC95099453_386,promutation,-7.51,-0.59,2019.04.25 01:21:20,Autodock 4.2
ZINC95099454_387,promutation,-6.49,-0.89,2019.04.25 01:21:25,Autodock 4.2
ZINC95099478,promutation,-7.38,-0.85,2019.04.25 01:21:29,Autodock 4.2
ZINC95099478_400,promutation,-7.4,-0.87,2019.04.25 01:21:34,Autodock 4.2
ZINC95099485_404,promutation,-6.14,-0.46,2019.04.25 01:21:39,Autodock 4.2
ZINC95099487_405,promutation,-6.6,-0.42,2019.04.25 01:21:44,Autodock 4.2
ZINC95099489_406,promutation,-6.77,-0.4,2019.04.25 01:21:53,Autodock 4.2
ZINC95099506_419,promutation,-6.95,-0.34,2019.04.25 01:21:59,Autodock 4.2
ZINC95099524_428,promutation,-8.0,-0.58,2019.04.25 01:24:25,Autodock 4.2
ZINC95099526_429,promutation,-8.2,-1.39,2019.04.25 01:24:34,Autodock 4.2
ZINC95099528_430,promutation,-7.79,0.05,2019.04.25 01:26:06,Autodock 4.2
ZINC95099529_431,promutation,-8.42,-1.08,2019.04.25 01:26:14,Autodock 4.2
ZINC95099531_432,promutation,-7.98,-1.12,2019.04.25 01:26:19,Autodock 4.2
ZINC95099533_433,promutation,-7.19,-0.41,2019.04.25 01:26:24,Autodock 4.2
ZINC95099535_434,promutation,-6.12,-0.95,2019.04.25 01:26:56,Autodock 4.2
ZINC95099537_435,promutation,-7.38,-0.83,2019.04.25 01:27:00,Autodock 4.2
ZINC95099538_436,promutation,-7.52,-1.19,2019.04.25 01:27:05,Autodock 4.2
ZINC95099539_437,promutation,-6.44,-0.47,2019.04.25 01:27:09,Autodock 4.2
ZINC95099540_438,promutation,-7.95,-0.56,2019.04.25 01:27:14,Autodock 4.2
ZINC95099544,promutation,-7.42,-0.37,2019.04.25 01:27:19,Autodock 4.2
