Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC14506940_776,promutation,-6.37,-0.25,2019.04.24 14:49:30,Autodock 4.2
ZINC14517364_609,promutation,-6.99,-0.17,2019.04.24 14:49:35,Autodock 4.2
ZINC14590768_591,promutation,-6.07,-0.26,2019.04.24 14:49:40,Autodock 4.2
ZINC14611375_709,promutation,-8.03,-0.81,2019.04.24 14:49:45,Autodock 4.2
ZINC14618437_836,promutation,-7.24,-0.58,2019.04.24 14:49:55,Autodock 4.2
ZINC14640942_647,promutation,-7.66,-0.75,2019.04.24 14:50:10,Autodock 4.2
ZINC14644461_793,promutation,-6.63,-0.36,2019.04.24 14:50:14,Autodock 4.2
ZINC14645872_860,promutation,-8.06,-1.11,2019.04.24 14:50:19,Autodock 4.2
ZINC14645878_863,promutation,-6.94,-0.59,2019.04.24 14:51:34,Autodock 4.2
ZINC14645888_866,promutation,-6.74,-1.21,2019.04.24 14:51:39,Autodock 4.2
ZINC14645890_868,promutation,-7.08,-0.79,2019.04.24 14:51:44,Autodock 4.2
ZINC14645892_869,promutation,-6.61,-1.26,2019.04.24 14:51:49,Autodock 4.2
ZINC14645975_873,promutation,-7.45,-0.65,2019.04.24 14:52:27,Autodock 4.2
ZINC14677166_628,promutation,-7.52,-0.38,2019.04.24 14:52:32,Autodock 4.2
ZINC14680293_760,promutation,-6.02,-0.34,2019.04.24 14:52:37,Autodock 4.2
ZINC14684215_14,promutation,-6.45,-0.06,2019.04.24 14:52:42,Autodock 4.2
ZINC14721302_601,promutation,-8.21,0.35,2019.04.24 14:52:47,Autodock 4.2
ZINC14721303_602,promutation,-6.69,0.04,2019.04.24 14:53:25,Autodock 4.2
ZINC14758411_719,promutation,-7.12,-0.43,2019.04.24 14:53:31,Autodock 4.2
ZINC14759061_759,promutation,-7.68,0.02,2019.04.24 14:53:52,Autodock 4.2
ZINC14779985_335,promutation,-7.15,-0.19,2019.04.24 14:53:57,Autodock 4.2
ZINC14815320_622,promutation,-7.09,-0.66,2019.04.24 14:54:04,Autodock 4.2
ZINC15118974_560,promutation,-7.51,-0.08,2019.04.24 14:54:09,Autodock 4.2
ZINC15120569_707,promutation,-8.36,-0.01,2019.04.24 14:54:13,Autodock 4.2
ZINC15120572_708,promutation,-6.89,-0.82,2019.04.24 14:54:19,Autodock 4.2
ZINC15150823_660,promutation,-7.75,-0.92,2019.04.24 14:54:30,Autodock 4.2
ZINC15255324_449,promutation,-7.07,-0.03,2019.04.24 14:54:35,Autodock 4.2
ZINC15257800_651,promutation,-6.59,-0.41,2019.04.24 14:55:41,Autodock 4.2
ZINC18157343_1,promutation,-5.97,0.0,2019.04.24 14:55:45,Autodock 4.2
ZINC18825330_740,promutation,-7.78,-0.22,2019.04.24 14:55:55,Autodock 4.2
ZINC18847044_753,promutation,-7.28,-0.91,2019.04.24 15:01:40,Autodock 4.2
ZINC19366648,promutation,-7.6,-0.17,2019.04.24 15:01:44,Autodock 4.2
ZINC19366648_562,promutation,-7.22,-0.48,2019.04.24 15:01:48,Autodock 4.2
ZINC28254002_589,promutation,-7.41,0.1,2019.04.24 15:01:53,Autodock 4.2
ZINC28278668_652,promutation,-6.76,-0.17,2019.04.24 15:01:58,Autodock 4.2
ZINC28373262_758,promutation,-7.27,-0.01,2019.04.24 15:02:03,Autodock 4.2
ZINC28456059_637,promutation,-6.99,-0.04,2019.04.24 15:02:07,Autodock 4.2
ZINC32263928_318,promutation,-7.83,-0.48,2019.04.24 15:02:12,Autodock 4.2
ZINC32296267_878,promutation,-7.28,-0.58,2019.04.24 15:02:18,Autodock 4.2
ZINC33950770_360,promutation,-5.93,-0.2,2019.04.24 15:03:00,Autodock 4.2
