Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC00199458_4785,promutation,-6.54,-0.07,2019.04.22 23:33:13,Autodock 4.2
ZINC00265484_7012,promutation,-6.63,-0.01,2019.04.22 23:33:18,Autodock 4.2
ZINC00296185_5836,promutation,-7.61,-0.29,2019.04.22 23:33:24,Autodock 4.2
ZINC00606754_4792,promutation,-7.88,-0.4,2019.04.22 23:33:30,Autodock 4.2
ZINC00899915_6921,promutation,-7.47,-0.91,2019.04.22 23:33:39,Autodock 4.2
ZINC00900115_6900,promutation,-9.07,-0.59,2019.04.22 23:33:45,Autodock 4.2
ZINC00967981_6801,promutation,-6.93,-0.2,2019.04.22 23:33:50,Autodock 4.2
ZINC00985403_4768,promutation,-7.49,-0.21,2019.04.22 23:33:56,Autodock 4.2
ZINC01081537_6461,promutation,-6.98,-1.16,2019.04.22 23:34:01,Autodock 4.2
ZINC01532786_5615,promutation,-5.74,-0.81,2019.04.22 23:34:08,Autodock 4.2
ZINC01608665_5440,promutation,-8.09,-0.3,2019.04.22 23:34:16,Autodock 4.2
ZINC01608669_5418,promutation,-7.66,-0.06,2019.04.22 23:34:21,Autodock 4.2
ZINC01615344_4824,promutation,-6.15,0.08,2019.04.22 23:34:27,Autodock 4.2
ZINC01626260_6266,promutation,-6.37,-0.66,2019.04.22 23:34:33,Autodock 4.2
ZINC01649222_5989,promutation,-8.5,0.07,2019.04.22 23:34:38,Autodock 4.2
ZINC01651264_5629,promutation,-7.9,-0.31,2019.04.22 23:34:43,Autodock 4.2
ZINC01665312_6706,promutation,-7.42,-0.62,2019.04.22 23:34:50,Autodock 4.2
ZINC01674393_4837,promutation,-5.98,-0.15,2019.04.22 23:34:55,Autodock 4.2
ZINC01682404_5743,promutation,-6.65,-0.56,2019.04.22 23:35:00,Autodock 4.2
ZINC01697934_4748,promutation,-8.25,-0.38,2019.04.22 23:35:06,Autodock 4.2
ZINC01703459_6441,promutation,-6.94,-0.34,2019.04.22 23:35:13,Autodock 4.2
ZINC01872255_6909,promutation,-9.06,-0.23,2019.04.22 23:35:18,Autodock 4.2
ZINC01872259_6895,promutation,-8.96,-0.52,2019.04.22 23:35:23,Autodock 4.2
ZINC02039758_7326,promutation,-6.11,-0.87,2019.04.22 23:35:29,Autodock 4.2
ZINC02039759_7323,promutation,-4.88,-0.9,2019.04.22 23:35:34,Autodock 4.2
ZINC02039760_7319,promutation,-6.06,-0.47,2019.04.22 23:35:39,Autodock 4.2
ZINC02039761_7316,promutation,-5.62,-1.32,2019.04.22 23:35:44,Autodock 4.2
ZINC02040493_4879,promutation,-6.87,-1.22,2019.04.22 23:35:48,Autodock 4.2
ZINC02242702_5719,promutation,-5.15,-0.07,2019.04.22 23:35:53,Autodock 4.2
ZINC02505456_5587,promutation,-7.18,1.1,2019.04.22 23:35:58,Autodock 4.2
ZINC02560888_6445,promutation,-8.5,-0.5,2019.04.22 23:36:05,Autodock 4.2
ZINC02566165_6189,promutation,-6.95,-0.63,2019.04.22 23:36:10,Autodock 4.2
ZINC03604263_4776,promutation,-7.09,-0.59,2019.04.22 23:36:14,Autodock 4.2
ZINC03644324_7093,promutation,-7.37,-1.1,2019.04.22 23:36:20,Autodock 4.2
ZINC03644994_7085,promutation,-7.45,-0.66,2019.04.22 23:36:25,Autodock 4.2
ZINC03652956_5260,promutation,-5.77,-0.05,2019.04.22 23:36:36,Autodock 4.2
ZINC03652959_5263,promutation,-5.09,0.04,2019.04.22 23:36:41,Autodock 4.2
ZINC03652960_5271,promutation,-5.65,-0.14,2019.04.22 23:36:46,Autodock 4.2
ZINC03652961_5276,promutation,-5.53,-0.1,2019.04.22 23:36:51,Autodock 4.2
ZINC03869768_4802,promutation,-7.14,-0.71,2019.04.22 23:36:57,Autodock 4.2
ZINC03978779_6225,promutation,-7.39,-0.29,2019.04.22 23:37:01,Autodock 4.2
ZINC04097193_4935,promutation,-7.29,-0.22,2019.04.22 23:37:06,Autodock 4.2
ZINC04097838_5030,promutation,-7.11,-0.23,2019.04.22 23:37:12,Autodock 4.2
ZINC04100776_6831,promutation,-6.85,-0.67,2019.04.22 23:37:18,Autodock 4.2
ZINC04202318_7258,promutation,-7.09,0.0,2019.04.22 23:37:23,Autodock 4.2
ZINC05045477_5917,promutation,-8.29,0.08,2019.04.22 23:37:29,Autodock 4.2
ZINC05132502_6964,promutation,-6.16,-0.13,2019.04.22 23:37:34,Autodock 4.2
ZINC05132548_7133,promutation,-7.16,-0.79,2019.04.22 23:37:40,Autodock 4.2
ZINC05166472_4932,promutation,-9.36,0.5,2019.04.22 23:37:53,Autodock 4.2
ZINC05260866_4715,promutation,-7.4,-1.48,2019.04.22 23:37:59,Autodock 4.2
ZINC05434334_5443,promutation,-7.14,-0.71,2019.04.22 23:38:06,Autodock 4.2
ZINC05732241_5645,promutation,-8.1,-0.58,2019.04.22 23:38:11,Autodock 4.2
ZINC05732268_5548,promutation,-6.67,-0.97,2019.04.22 23:38:19,Autodock 4.2
ZINC05765136_5349,promutation,-6.6,0.02,2019.04.22 23:38:24,Autodock 4.2
ZINC05819671_5878,promutation,-6.81,-0.34,2019.04.22 23:38:30,Autodock 4.2
ZINC05855988_6412,promutation,-6.47,0.3,2019.04.22 23:38:35,Autodock 4.2
ZINC05998641_6254,promutation,-8.19,-0.6,2019.04.22 23:38:42,Autodock 4.2
ZINC05998752_5227,promutation,-6.8,-0.44,2019.04.22 23:38:46,Autodock 4.2
ZINC06037280_5175,promutation,-8.91,-0.61,2019.04.22 23:38:54,Autodock 4.2
ZINC06037446_5424,promutation,-8.15,-0.64,2019.04.22 23:38:59,Autodock 4.2
ZINC06066602_6586,promutation,-7.84,-0.84,2019.04.22 23:39:05,Autodock 4.2
ZINC06096559_6447,promutation,-8.74,-0.43,2019.04.22 23:39:10,Autodock 4.2
ZINC06096622_6525,promutation,-8.16,-0.59,2019.04.22 23:39:17,Autodock 4.2
ZINC06482462_5279,promutation,-7.83,-0.76,2019.04.22 23:39:23,Autodock 4.2
ZINC06847728_6824,promutation,-7.16,-0.27,2019.04.22 23:39:29,Autodock 4.2
ZINC10215935_7145,promutation,-7.54,-0.26,2019.04.22 23:39:34,Autodock 4.2
ZINC12359045_5331,promutation,-5.7,-0.5,2019.04.22 23:39:39,Autodock 4.2
ZINC12359992_7276,promutation,-6.86,-0.21,2019.04.22 23:39:44,Autodock 4.2
ZINC13118172_6015,promutation,-6.0,-0.0,2019.04.22 23:39:49,Autodock 4.2
ZINC13130927_6201,promutation,-7.78,-0.29,2019.04.22 23:39:55,Autodock 4.2
ZINC13130930_6203,promutation,-8.21,-0.54,2019.04.22 23:40:01,Autodock 4.2
ZINC13299903_6539,promutation,-7.49,-0.17,2019.04.22 23:40:05,Autodock 4.2
ZINC13305561_5799,promutation,-7.77,-0.09,2019.04.22 23:40:11,Autodock 4.2
ZINC13305564_5810,promutation,-8.09,0.15,2019.04.22 23:40:16,Autodock 4.2
ZINC13305747_6210,promutation,-6.99,0.46,2019.04.22 23:40:21,Autodock 4.2
ZINC13305750_6220,promutation,-7.85,-0.3,2019.04.22 23:40:30,Autodock 4.2
ZINC13305754_6226,promutation,-7.24,-0.91,2019.04.22 23:40:35,Autodock 4.2
ZINC13305756_6238,promutation,-7.22,-0.32,2019.04.22 23:40:41,Autodock 4.2
ZINC13306196_4716,promutation,-7.01,-0.33,2019.04.22 23:40:47,Autodock 4.2
ZINC13322232_6358,promutation,-6.79,-0.61,2019.04.22 23:40:53,Autodock 4.2
ZINC13328231_5255,promutation,-7.23,-0.32,2019.04.22 23:40:59,Autodock 4.2
ZINC13334702_4778,promutation,-6.26,-0.55,2019.04.22 23:41:04,Autodock 4.2
ZINC13334703_4779,promutation,-6.33,-0.67,2019.04.22 23:41:12,Autodock 4.2
ZINC13334938_4780,promutation,-7.22,-0.3,2019.04.22 23:41:16,Autodock 4.2
ZINC13334939_4782,promutation,-7.17,-0.27,2019.04.22 23:41:21,Autodock 4.2
ZINC13334974_5057,promutation,-6.26,-0.4,2019.04.22 23:41:26,Autodock 4.2
ZINC13334975_5058,promutation,-6.42,-0.04,2019.04.22 23:41:34,Autodock 4.2
ZINC13335396_5778,promutation,-6.55,-0.66,2019.04.22 23:41:39,Autodock 4.2
ZINC13341044_4787,promutation,-6.8,-0.52,2019.04.22 23:41:46,Autodock 4.2
ZINC13358870_5079,promutation,-7.67,-0.45,2019.04.22 23:41:50,Autodock 4.2
ZINC13360048_7056,promutation,-8.08,-0.13,2019.04.22 23:41:56,Autodock 4.2
ZINC13360051_7064,promutation,-7.88,-0.14,2019.04.22 23:42:00,Autodock 4.2
ZINC13366958_4811,promutation,-7.02,-1.07,2019.04.22 23:42:05,Autodock 4.2
ZINC13368434_4818,promutation,-6.43,-0.23,2019.04.22 23:42:09,Autodock 4.2
ZINC13374351_4894,promutation,-8.67,2.24,2019.04.22 23:42:14,Autodock 4.2
ZINC13374352_4896,promutation,-7.95,0.48,2019.04.22 23:42:19,Autodock 4.2
ZINC13375623_4901,promutation,-7.46,-0.18,2019.04.22 23:42:27,Autodock 4.2
ZINC13377554_6380,promutation,-5.66,-0.07,2019.04.22 23:42:33,Autodock 4.2
ZINC13377555_6384,promutation,-6.26,-0.48,2019.04.22 23:42:40,Autodock 4.2
ZINC13383764_5560,promutation,-8.42,-0.03,2019.04.22 23:42:45,Autodock 4.2
ZINC13383765_5561,promutation,-7.94,-0.05,2019.04.22 23:42:51,Autodock 4.2
ZINC13383766_5563,promutation,-8.43,-0.04,2019.04.22 23:42:56,Autodock 4.2
ZINC13384328_6804,promutation,-7.79,-0.69,2019.04.22 23:43:01,Autodock 4.2
ZINC13430267_6935,promutation,-6.88,-0.58,2019.04.22 23:43:12,Autodock 4.2
ZINC13430269_6939,promutation,-6.7,-0.0,2019.04.22 23:43:22,Autodock 4.2
ZINC13430271_6943,promutation,-6.79,-0.4,2019.04.22 23:43:27,Autodock 4.2
ZINC13430273_6947,promutation,-5.78,-1.26,2019.04.22 23:43:35,Autodock 4.2
ZINC13456549_5018,promutation,-6.76,0.0,2019.04.22 23:43:40,Autodock 4.2
ZINC13459644_4890,promutation,-7.82,0.07,2019.04.22 23:43:47,Autodock 4.2
ZINC13459646_4899,promutation,-7.95,0.09,2019.04.22 23:43:52,Autodock 4.2
ZINC13459722_4919,promutation,-7.13,-0.78,2019.04.22 23:44:04,Autodock 4.2
ZINC13459724_4926,promutation,-7.03,-0.26,2019.04.22 23:44:09,Autodock 4.2
ZINC13459726_4931,promutation,-7.11,0.7,2019.04.22 23:44:15,Autodock 4.2
ZINC13460027_4937,promutation,-6.66,0.04,2019.04.22 23:44:20,Autodock 4.2
ZINC13460029_4944,promutation,-6.68,0.02,2019.04.22 23:44:25,Autodock 4.2
ZINC13461435_4739,promutation,-7.6,-0.29,2019.04.22 23:44:30,Autodock 4.2
ZINC13461548_4961,promutation,-7.19,-0.48,2019.04.22 23:44:36,Autodock 4.2
ZINC13462234_6604,promutation,-6.65,0.08,2019.04.22 23:44:41,Autodock 4.2
ZINC13462236_6611,promutation,-7.66,0.48,2019.04.22 23:44:46,Autodock 4.2
ZINC13462238_6616,promutation,-6.47,0.16,2019.04.22 23:49:50,Autodock 4.2
ZINC13462240_6619,promutation,-6.1,-0.24,2019.04.22 23:49:56,Autodock 4.2
ZINC13480370_6946,promutation,-6.99,-0.41,2019.04.22 23:50:01,Autodock 4.2
ZINC13480371_7355,promutation,-7.06,-1.09,2019.04.22 23:50:07,Autodock 4.2
ZINC13480372_7366,promutation,-7.09,-1.1,2019.04.22 23:50:12,Autodock 4.2
ZINC13480529_7371,promutation,-6.64,-0.32,2019.04.22 23:50:16,Autodock 4.2
ZINC13480530_7377,promutation,-7.26,0.29,2019.04.22 23:50:22,Autodock 4.2
ZINC13482267_6800,promutation,-5.74,-0.72,2019.04.22 23:51:28,Autodock 4.2
ZINC13483054_7388,promutation,-7.34,0.06,2019.04.22 23:51:34,Autodock 4.2
ZINC13485959_6643,promutation,-7.53,-0.18,2019.04.22 23:51:39,Autodock 4.2
ZINC13485960_6645,promutation,-7.84,-0.41,2019.04.22 23:51:45,Autodock 4.2
ZINC13532008_6671,promutation,-7.49,0.0,2019.04.22 23:51:50,Autodock 4.2
ZINC13541228_6797,promutation,-6.59,-0.54,2019.04.22 23:51:58,Autodock 4.2
ZINC13545758_6626,promutation,-5.78,-0.36,2019.04.22 23:52:04,Autodock 4.2
ZINC13660153_6497,promutation,-8.44,0.08,2019.04.22 23:52:08,Autodock 4.2
ZINC13660265_5198,promutation,-6.4,-0.09,2019.04.22 23:52:46,Autodock 4.2
ZINC13829481_6451,promutation,-7.48,-0.55,2019.04.22 23:52:59,Autodock 4.2
ZINC13829483_6520,promutation,-7.68,-0.54,2019.04.22 23:53:04,Autodock 4.2
ZINC13838739_7274,promutation,-6.98,-0.29,2019.04.22 23:53:09,Autodock 4.2
ZINC13838742_7279,promutation,-6.95,-0.21,2019.04.22 23:53:13,Autodock 4.2
ZINC14448996_5552,promutation,-6.2,-0.44,2019.04.22 23:53:18,Autodock 4.2
ZINC14448998_5554,promutation,-6.99,-0.38,2019.04.22 23:53:26,Autodock 4.2
ZINC14454763_6566,promutation,-3.97,0.78,2019.04.22 23:54:02,Autodock 4.2
ZINC14488199_6711,promutation,-6.86,-0.28,2019.04.22 23:54:08,Autodock 4.2
ZINC14500124_6928,promutation,-7.48,-0.33,2019.04.22 23:54:13,Autodock 4.2
ZINC14500127_6937,promutation,-7.15,-1.03,2019.04.22 23:55:57,Autodock 4.2
ZINC14587175_6296,promutation,-6.06,-0.39,2019.04.22 23:56:02,Autodock 4.2
ZINC14587176_6299,promutation,-6.06,-0.34,2019.04.23 00:43:44,Autodock 4.2
ZINC14587259_6250,promutation,-9.15,-0.56,2019.04.23 00:43:49,Autodock 4.2
ZINC14587260_6542,promutation,-7.38,-0.48,2019.04.23 00:43:56,Autodock 4.2
ZINC14589860_6373,promutation,-5.92,-1.93,2019.04.23 00:44:01,Autodock 4.2
ZINC14589885_6420,promutation,-6.78,-1.61,2019.04.23 00:44:06,Autodock 4.2
ZINC14591771_4862,promutation,-5.53,-0.5,2019.04.23 00:44:12,Autodock 4.2
ZINC14591772_4865,promutation,-5.85,-1.01,2019.04.23 00:44:18,Autodock 4.2
ZINC14591773_4867,promutation,-5.19,-1.64,2019.04.23 01:59:46,Autodock 4.2
ZINC14591774_4869,promutation,-5.27,-0.33,2019.04.23 01:59:51,Autodock 4.2
ZINC14592126_5337,promutation,-6.43,-0.14,2019.04.23 01:59:58,Autodock 4.2
ZINC14592127_5338,promutation,-7.13,-0.06,2019.04.23 02:00:04,Autodock 4.2
ZINC14593391_6468,promutation,-7.36,-0.26,2019.04.23 02:00:09,Autodock 4.2
ZINC14610319_5419,promutation,-6.64,-0.46,2019.04.23 02:00:16,Autodock 4.2
ZINC14611086_6280,promutation,-6.05,-0.89,2019.04.23 02:00:22,Autodock 4.2
ZINC14611087_6283,promutation,-5.9,-0.64,2019.04.23 02:00:31,Autodock 4.2
ZINC14611089_6286,promutation,-6.4,-1.23,2019.04.23 02:00:38,Autodock 4.2
ZINC14611091_6290,promutation,-6.38,-0.61,2019.04.23 02:00:44,Autodock 4.2
ZINC14611100_6298,promutation,-6.18,-0.67,2019.04.23 02:00:50,Autodock 4.2
ZINC14611102_6301,promutation,-6.51,-1.31,2019.04.23 02:00:55,Autodock 4.2
ZINC14611103_6303,promutation,-5.83,0.15,2019.04.23 02:01:00,Autodock 4.2
ZINC14611105_6306,promutation,-5.59,-0.51,2019.04.23 02:01:05,Autodock 4.2
ZINC14650526_6612,promutation,-7.13,-0.37,2019.04.23 02:01:13,Autodock 4.2
ZINC14650527_6613,promutation,-7.53,-0.22,2019.04.23 02:01:21,Autodock 4.2
ZINC14650529_6615,promutation,-7.04,-0.25,2019.04.23 02:02:11,Autodock 4.2
ZINC14650938_7091,promutation,-7.07,-0.52,2019.04.23 02:02:16,Autodock 4.2
ZINC14651078_7304,promutation,-6.56,-0.1,2019.04.23 02:02:20,Autodock 4.2
ZINC14679162_6986,promutation,-9.07,-0.74,2019.04.23 02:02:28,Autodock 4.2
ZINC14679164_6989,promutation,-8.62,-0.73,2019.04.23 02:02:33,Autodock 4.2
ZINC14694366_7087,promutation,-5.85,-1.4,2019.04.23 02:02:38,Autodock 4.2
ZINC14696227_5840,promutation,-6.76,-0.28,2019.04.23 02:02:44,Autodock 4.2
ZINC14721822_6744,promutation,-5.97,-0.19,2019.04.23 02:02:48,Autodock 4.2
ZINC14721822_7210,promutation,-5.85,-0.98,2019.04.23 02:02:54,Autodock 4.2
ZINC14721822_7215,promutation,-6.55,-0.22,2019.04.23 02:03:00,Autodock 4.2
ZINC14721822_7226,promutation,-6.72,-0.91,2019.04.23 02:03:05,Autodock 4.2
ZINC14723934_7222,promutation,-6.87,-0.16,2019.04.23 02:03:16,Autodock 4.2
ZINC14723936_7227,promutation,-6.75,-0.23,2019.04.23 02:03:20,Autodock 4.2
ZINC14723938_7230,promutation,-6.84,-0.19,2019.04.23 02:03:25,Autodock 4.2
ZINC14723940_7235,promutation,-7.04,-0.2,2019.04.23 02:03:33,Autodock 4.2
ZINC14757287_4848,promutation,-7.36,-0.8,2019.04.23 02:03:52,Autodock 4.2
ZINC14817928_7010,promutation,-5.3,-0.45,2019.04.23 02:03:59,Autodock 4.2
ZINC14818426_5951,promutation,-9.42,-0.18,2019.04.23 02:04:06,Autodock 4.2
ZINC14818428_5950,promutation,-8.47,-0.18,2019.04.23 02:04:11,Autodock 4.2
ZINC14818430_5948,promutation,-8.23,-0.17,2019.04.23 02:04:15,Autodock 4.2
ZINC14818432_5945,promutation,-8.26,-0.17,2019.04.23 02:04:20,Autodock 4.2
ZINC14824069_4908,promutation,-5.79,-0.19,2019.04.23 02:04:26,Autodock 4.2
ZINC14824976_5992,promutation,-7.18,-0.51,2019.04.23 02:04:30,Autodock 4.2
ZINC14927070_6681,promutation,-7.77,-0.84,2019.04.23 02:04:41,Autodock 4.2
ZINC15120382_6042,promutation,-5.19,-0.29,2019.04.23 02:04:46,Autodock 4.2
ZINC15120383_6045,promutation,-5.01,-0.27,2019.04.23 02:04:51,Autodock 4.2
ZINC15120608_6660,promutation,-8.41,-1.44,2019.04.23 02:04:56,Autodock 4.2
ZINC15120609_6663,promutation,-6.97,-0.64,2019.04.23 02:05:01,Autodock 4.2
ZINC15212281_6224,promutation,-7.78,-0.64,2019.04.23 02:05:06,Autodock 4.2
ZINC15255746_6501,promutation,-7.32,-0.14,2019.04.23 02:05:10,Autodock 4.2
ZINC15255750_6509,promutation,-6.94,-0.04,2019.04.23 02:05:16,Autodock 4.2
ZINC15257885_5256,promutation,-6.93,-0.18,2019.04.23 02:05:21,Autodock 4.2
ZINC15257890_5269,promutation,-7.21,-0.21,2019.04.23 02:05:25,Autodock 4.2
ZINC15257893_5277,promutation,-7.81,-0.75,2019.04.23 02:05:31,Autodock 4.2
ZINC15257896_5284,promutation,-7.88,-0.22,2019.04.23 02:05:40,Autodock 4.2
ZINC17003569_6853,promutation,-6.33,-0.23,2019.04.23 02:05:44,Autodock 4.2
ZINC17003569_7313,promutation,-7.62,-0.33,2019.04.23 02:05:49,Autodock 4.2
ZINC27084305_6213,promutation,-7.28,-0.01,2019.04.23 02:05:54,Autodock 4.2
ZINC31154995_6164,promutation,-7.44,-0.64,2019.04.23 02:05:59,Autodock 4.2
ZINC31155701_7317,promutation,-6.83,-0.33,2019.04.23 02:06:05,Autodock 4.2
ZINC31155706_7314,promutation,-7.19,-0.35,2019.04.23 02:06:10,Autodock 4.2
ZINC31156164_7225,promutation,-7.15,-0.52,2019.04.23 02:06:23,Autodock 4.2
ZINC31158115_7138,promutation,-7.22,-0.09,2019.04.23 02:06:30,Autodock 4.2
ZINC31158761_4903,promutation,-7.22,-0.36,2019.04.23 02:06:35,Autodock 4.2
ZINC31158834_5020,promutation,-7.68,0.0,2019.04.23 02:06:40,Autodock 4.2
ZINC31158838_5027,promutation,-7.99,0.0,2019.04.23 02:06:45,Autodock 4.2
ZINC31158967_6869,promutation,-7.33,0.38,2019.04.23 02:06:51,Autodock 4.2
ZINC31158971_6867,promutation,-7.61,-0.27,2019.04.23 02:06:56,Autodock 4.2
ZINC31159012_5366,promutation,-5.45,-1.08,2019.04.23 02:07:03,Autodock 4.2
ZINC31159016_5373,promutation,-7.02,0.35,2019.04.23 02:07:10,Autodock 4.2
ZINC31159052_6854,promutation,-6.43,-0.09,2019.04.23 02:07:17,Autodock 4.2
ZINC31159056_6851,promutation,-5.54,0.22,2019.04.23 02:07:28,Autodock 4.2
ZINC31159060_6849,promutation,-5.59,-0.38,2019.04.23 02:07:33,Autodock 4.2
ZINC31159178_6839,promutation,-5.55,-1.48,2019.04.23 02:07:45,Autodock 4.2
ZINC31159528_6199,promutation,-7.36,-0.64,2019.04.23 02:07:53,Autodock 4.2
ZINC31159540_6221,promutation,-4.9,-0.8,2019.04.23 02:07:58,Autodock 4.2
ZINC31159544_6227,promutation,-5.07,-0.07,2019.04.23 02:08:03,Autodock 4.2
ZINC31159548_6240,promutation,-5.16,-0.3,2019.04.23 02:08:08,Autodock 4.2
ZINC31159552_6247,promutation,-5.56,0.16,2019.04.23 02:08:14,Autodock 4.2
ZINC31160202_7402,promutation,-6.64,-0.49,2019.04.23 02:08:18,Autodock 4.2
ZINC31160205_7410,promutation,-6.86,0.6,2019.04.23 02:08:22,Autodock 4.2
ZINC31160578_6640,promutation,-6.93,0.14,2019.04.23 02:08:29,Autodock 4.2
ZINC31160738_6588,promutation,-7.15,0.11,2019.04.23 02:08:33,Autodock 4.2
ZINC31163284_7266,promutation,-7.12,-0.44,2019.04.23 02:08:38,Autodock 4.2
ZINC31163289_7273,promutation,-7.49,-0.37,2019.04.23 02:08:46,Autodock 4.2
ZINC31165717_4805,promutation,-5.74,-0.46,2019.04.23 02:08:50,Autodock 4.2
ZINC31165721_7015,promutation,-7.39,-0.47,2019.04.23 02:08:55,Autodock 4.2
ZINC31165724_6576,promutation,-6.97,-0.11,2019.04.23 02:09:02,Autodock 4.2
ZINC31165728_6571,promutation,-7.2,-0.51,2019.04.23 02:09:08,Autodock 4.2
ZINC31165732_6568,promutation,-7.17,-0.59,2019.04.23 02:09:12,Autodock 4.2
ZINC31165796_4939,promutation,-6.99,-0.03,2019.04.23 02:09:18,Autodock 4.2
ZINC31165967_6530,promutation,-6.95,-1.31,2019.04.23 02:09:23,Autodock 4.2
ZINC31165971_6981,promutation,-7.46,-0.87,2019.04.23 02:09:26,Autodock 4.2
ZINC31165975_6527,promutation,-7.54,-0.56,2019.04.23 02:09:40,Autodock 4.2
ZINC31166002_6977,promutation,-8.22,-0.29,2019.04.23 02:09:49,Autodock 4.2
ZINC31166008_6975,promutation,-7.62,-0.43,2019.04.23 02:10:37,Autodock 4.2
ZINC31166016_5345,promutation,-7.0,-0.1,2019.04.23 02:10:43,Autodock 4.2
ZINC31166020_5350,promutation,-7.67,0.38,2019.04.23 02:10:48,Autodock 4.2
ZINC31166024_5358,promutation,-6.62,-0.35,2019.04.23 02:10:54,Autodock 4.2
ZINC31166028_5369,promutation,-6.72,-0.19,2019.04.23 02:10:59,Autodock 4.2
ZINC31166035_6161,promutation,-5.68,-0.69,2019.04.23 02:11:06,Autodock 4.2
ZINC31166082_5461,promutation,-5.72,-0.75,2019.04.23 02:11:11,Autodock 4.2
ZINC31166328_5813,promutation,-7.6,0.08,2019.04.23 02:11:17,Autodock 4.2
ZINC31166332_5814,promutation,-7.59,-0.12,2019.04.23 02:11:21,Autodock 4.2
ZINC31166336_5816,promutation,-7.21,0.01,2019.04.23 02:11:26,Autodock 4.2
ZINC31166339_5827,promutation,-9.01,-0.08,2019.04.23 02:11:31,Autodock 4.2
