Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC00518000_1004,promutation,-7.93,-0.25,2019.04.27 14:28:06,Autodock 4.2
ZINC00518001_996,promutation,-8.09,-0.25,2019.04.27 14:28:18,Autodock 4.2
ZINC00526630_1150,promutation,-6.47,1.5,2019.04.27 14:28:24,Autodock 4.2
ZINC00526632_1146,promutation,-6.03,1.71,2019.04.27 14:34:56,Autodock 4.2
ZINC00619547_84,promutation,-7.85,0.09,2019.04.27 14:38:36,Autodock 4.2
ZINC00790633_809,promutation,-8.39,-0.79,2019.04.27 14:38:41,Autodock 4.2
ZINC00798336_454,promutation,-9.11,-0.7,2019.04.27 14:39:02,Autodock 4.2
ZINC00869988_715,promutation,-6.97,-0.95,2019.04.27 14:39:06,Autodock 4.2
ZINC00869989_692,promutation,-7.16,-0.81,2019.04.27 14:39:15,Autodock 4.2
ZINC01014247_613,promutation,-6.03,-0.91,2019.04.27 14:39:22,Autodock 4.2
ZINC01014248_562,promutation,-6.73,0.34,2019.04.27 14:39:28,Autodock 4.2
ZINC01014249_513,promutation,-6.52,-0.8,2019.04.27 14:39:33,Autodock 4.2
ZINC01014250_472,promutation,-6.42,-0.55,2019.04.27 14:39:38,Autodock 4.2
ZINC01210701_857,promutation,-7.09,-0.45,2019.04.27 14:39:43,Autodock 4.2
ZINC01210702_893,promutation,-6.87,-1.08,2019.04.27 14:39:47,Autodock 4.2
ZINC01210703_918,promutation,-6.68,-0.73,2019.04.27 14:39:55,Autodock 4.2
ZINC01210704_956,promutation,-6.6,-1.07,2019.04.27 14:40:00,Autodock 4.2
ZINC01210802_1231,promutation,-7.1,-1.49,2019.04.27 14:40:05,Autodock 4.2
ZINC01210804_1271,promutation,-6.55,-1.1,2019.04.27 14:40:10,Autodock 4.2
ZINC01323099_215,promutation,-6.9,0.0,2019.04.27 14:40:15,Autodock 4.2
ZINC01737557_92,promutation,-7.27,-0.91,2019.04.27 14:40:21,Autodock 4.2
ZINC01737561_117,promutation,-7.65,-1.36,2019.04.27 14:40:26,Autodock 4.2
ZINC01782605_303,promutation,-6.17,-0.38,2019.04.27 14:40:30,Autodock 4.2
ZINC01782607_360,promutation,-7.0,-0.51,2019.04.27 14:40:34,Autodock 4.2
ZINC01907646_237,promutation,-7.15,-0.85,2019.04.27 14:40:39,Autodock 4.2
ZINC01907648_260,promutation,-7.88,-0.71,2019.04.27 14:40:43,Autodock 4.2
ZINC02092096_153,promutation,-6.34,-0.46,2019.04.27 14:40:51,Autodock 4.2
ZINC02092106_243,promutation,-7.1,-0.0,2019.04.27 14:40:55,Autodock 4.2
ZINC02092122_367,promutation,-7.89,-1.19,2019.04.27 14:41:01,Autodock 4.2
ZINC02092230_856,promutation,-7.56,-0.29,2019.04.27 14:41:16,Autodock 4.2
ZINC02092233_883,promutation,-8.19,-0.65,2019.04.27 14:41:32,Autodock 4.2
ZINC02092274_1019,promutation,-8.3,-0.42,2019.04.27 14:44:33,Autodock 4.2
ZINC02092284_1081,promutation,-8.4,-0.25,2019.04.27 14:44:37,Autodock 4.2
ZINC02092285_1096,promutation,-7.8,-0.73,2019.04.27 14:44:48,Autodock 4.2
ZINC02097458_808,promutation,-8.33,0.03,2019.04.27 14:44:57,Autodock 4.2
ZINC02097459_786,promutation,-9.18,0.07,2019.04.27 14:45:01,Autodock 4.2
ZINC02097474_1065,promutation,-7.59,-1.26,2019.04.27 14:45:16,Autodock 4.2
ZINC02097476_1090,promutation,-8.35,-0.95,2019.04.27 14:45:20,Autodock 4.2
ZINC02097882_191,promutation,-7.33,-0.28,2019.04.27 14:45:24,Autodock 4.2
ZINC02097913_251,promutation,-8.14,-0.55,2019.04.27 14:46:18,Autodock 4.2
ZINC02097914_302,promutation,-7.2,-1.03,2019.04.27 14:46:23,Autodock 4.2
ZINC02097969_350,promutation,-7.93,-0.79,2019.04.27 14:50:54,Autodock 4.2
ZINC02098319_752,promutation,-6.3,-0.85,2019.04.27 14:50:58,Autodock 4.2
ZINC02098444_995,promutation,-8.67,-0.02,2019.04.27 14:51:04,Autodock 4.2
ZINC02098718_61,promutation,-5.52,-0.21,2019.04.27 15:18:18,Autodock 4.2
ZINC02098884_236,promutation,-8.15,-0.71,2019.04.27 16:04:52,Autodock 4.2
ZINC02106901_455,promutation,-7.55,-0.55,2019.04.27 16:04:55,Autodock 4.2
ZINC02107238_277,promutation,-8.59,-0.74,2019.04.27 16:04:59,Autodock 4.2
ZINC02107759_110,promutation,-6.74,-0.84,2019.04.27 16:05:03,Autodock 4.2
ZINC02107761_125,promutation,-7.67,-0.81,2019.04.27 16:05:07,Autodock 4.2
ZINC02107803_305,promutation,-7.04,-0.18,2019.04.27 16:05:11,Autodock 4.2
ZINC02118471_1251,promutation,-8.23,-0.37,2019.04.27 16:05:15,Autodock 4.2
ZINC02119308_1240,promutation,-6.88,-0.06,2019.04.27 16:05:19,Autodock 4.2
ZINC02119309_1235,promutation,-6.32,0.24,2019.04.27 16:05:23,Autodock 4.2
ZINC02119851_1230,promutation,-8.46,-0.11,2019.04.27 16:05:28,Autodock 4.2
ZINC02120167_1223,promutation,-6.53,-0.42,2019.04.27 16:05:48,Autodock 4.2
ZINC02120169_1214,promutation,-6.49,-0.19,2019.04.27 16:05:54,Autodock 4.2
ZINC02121475_1197,promutation,-6.19,0.0,2019.04.27 16:05:58,Autodock 4.2
ZINC02124316_1160,promutation,-6.26,-1.04,2019.04.27 16:06:04,Autodock 4.2
ZINC02124317_1152,promutation,-6.37,-1.64,2019.04.27 16:06:08,Autodock 4.2
ZINC02124319_1147,promutation,-7.19,-1.31,2019.04.27 16:06:22,Autodock 4.2
ZINC02124320_1140,promutation,-6.75,-0.47,2019.04.27 16:06:26,Autodock 4.2
ZINC02124990_1119,promutation,-7.88,0.56,2019.04.27 16:06:30,Autodock 4.2
ZINC02124992_1112,promutation,-8.56,0.56,2019.04.27 16:06:56,Autodock 4.2
ZINC02126489_1079,promutation,-7.07,-1.36,2019.04.27 16:07:20,Autodock 4.2
ZINC02126491_1072,promutation,-6.97,-0.61,2019.04.27 16:07:24,Autodock 4.2
ZINC02130586_971,promutation,-6.72,0.03,2019.04.27 16:07:33,Autodock 4.2
ZINC02134508_792,promutation,-6.25,-0.67,2019.04.27 16:11:57,Autodock 4.2
ZINC02134510_784,promutation,-6.89,-1.26,2019.04.27 16:12:04,Autodock 4.2
ZINC02138228_698,promutation,-8.17,-0.85,2019.04.27 16:12:13,Autodock 4.2
ZINC02138332_1121,promutation,-7.55,-0.53,2019.04.27 16:12:17,Autodock 4.2
ZINC02138334_1097,promutation,-7.38,-0.6,2019.04.27 16:12:36,Autodock 4.2
ZINC02139240_707,promutation,-6.31,-0.15,2019.04.27 16:12:42,Autodock 4.2
ZINC02139370_697,promutation,-5.68,-0.41,2019.04.27 16:12:47,Autodock 4.2
ZINC02146746_1217,promutation,-8.39,-1.25,2019.04.27 16:12:51,Autodock 4.2
ZINC02156550_1196,promutation,-7.55,-0.37,2019.04.27 16:12:55,Autodock 4.2
ZINC02463869_225,promutation,-8.11,-0.79,2019.04.27 16:12:59,Autodock 4.2
ZINC02463871_192,promutation,-7.09,-0.71,2019.04.27 16:13:03,Autodock 4.2
ZINC02463876_333,promutation,-7.57,-0.34,2019.04.27 16:13:07,Autodock 4.2
ZINC02463889_306,promutation,-7.94,-0.39,2019.04.27 16:13:11,Autodock 4.2
ZINC02565400_93,promutation,-7.03,-0.15,2019.04.27 16:13:15,Autodock 4.2
ZINC02726691_137,promutation,-9.59,-0.71,2019.04.27 16:13:20,Autodock 4.2
ZINC02726718_586,promutation,-7.83,0.4,2019.04.27 16:13:25,Autodock 4.2
ZINC02726719_563,promutation,-7.33,-1.07,2019.04.27 16:13:34,Autodock 4.2
ZINC03141187_278,promutation,-7.55,0.0,2019.04.27 16:13:38,Autodock 4.2
ZINC03881337_1125,promutation,-5.78,-0.36,2019.04.27 16:13:42,Autodock 4.2
ZINC03881338_1103,promutation,-5.65,0.14,2019.04.27 16:13:47,Autodock 4.2
ZINC03881445_923,promutation,-6.64,0.0,2019.04.27 16:13:50,Autodock 4.2
ZINC03881574_751,promutation,-7.61,-1.12,2019.04.27 16:13:56,Autodock 4.2
ZINC03881575_726,promutation,-8.09,-0.27,2019.04.27 16:14:01,Autodock 4.2
ZINC03881576_708,promutation,-8.09,-1.13,2019.04.27 16:14:07,Autodock 4.2
ZINC03881577_690,promutation,-6.8,-0.34,2019.04.27 16:14:12,Autodock 4.2
ZINC03881715_486,promutation,-7.66,-1.0,2019.04.27 16:14:17,Autodock 4.2
ZINC03881740_453,promutation,-7.14,-0.4,2019.04.27 16:14:21,Autodock 4.2
ZINC03881967_366,promutation,-7.37,0.14,2019.04.27 16:14:26,Autodock 4.2
ZINC03881969_339,promutation,-6.45,0.12,2019.04.27 16:14:31,Autodock 4.2
ZINC04000414_244,promutation,-9.04,-0.22,2019.04.27 16:14:36,Autodock 4.2
ZINC04000415_423,promutation,-9.15,-0.42,2019.04.27 16:14:43,Autodock 4.2
ZINC04006854_886,promutation,-6.96,0.25,2019.04.27 16:14:47,Autodock 4.2
ZINC04006855_894,promutation,-7.06,0.14,2019.04.27 16:14:52,Autodock 4.2
ZINC04024814_729,promutation,-6.21,-0.81,2019.04.27 16:15:02,Autodock 4.2
ZINC04024815_741,promutation,-6.55,-0.84,2019.04.27 16:15:06,Autodock 4.2
ZINC04024817_760,promutation,-6.92,-0.45,2019.04.27 16:15:12,Autodock 4.2
ZINC04024840_1030,promutation,-7.17,-1.42,2019.04.27 16:15:16,Autodock 4.2
ZINC04024842_1047,promutation,-7.58,-0.49,2019.04.27 16:15:22,Autodock 4.2
ZINC04027511_362,promutation,-7.96,-0.66,2019.04.27 16:15:27,Autodock 4.2
ZINC04029347_988,promutation,-7.88,-0.22,2019.04.27 16:15:32,Autodock 4.2
ZINC04041493_1170,promutation,-7.22,-0.46,2019.04.27 16:15:37,Autodock 4.2
ZINC04044989_409,promutation,-6.79,-0.82,2019.04.27 16:15:41,Autodock 4.2
ZINC04045006_730,promutation,-7.45,-0.33,2019.04.27 16:15:46,Autodock 4.2
ZINC04045007_735,promutation,-8.63,-0.73,2019.04.27 16:15:51,Autodock 4.2
ZINC04045009_767,promutation,-8.39,-0.75,2019.04.27 16:16:12,Autodock 4.2
ZINC04045021_963,promutation,-7.86,-1.65,2019.04.27 16:16:17,Autodock 4.2
ZINC04045024_986,promutation,-7.83,-1.17,2019.04.27 16:16:21,Autodock 4.2
ZINC04045031_1148,promutation,-9.64,-0.71,2019.04.27 16:16:29,Autodock 4.2
ZINC04045033_1162,promutation,-9.13,-0.84,2019.04.27 16:16:33,Autodock 4.2
ZINC04064865_342,promutation,-7.59,-0.74,2019.04.27 16:16:38,Autodock 4.2
ZINC04084127_1255,promutation,-8.18,-0.45,2019.04.27 16:16:42,Autodock 4.2
ZINC04084128_1277,promutation,-8.92,-0.76,2019.04.27 16:16:46,Autodock 4.2
ZINC04087796_657,promutation,-8.95,-0.33,2019.04.27 16:16:50,Autodock 4.2
ZINC04638403_573,promutation,-8.46,-0.1,2019.04.27 16:16:55,Autodock 4.2
ZINC04854760_27,promutation,-7.24,-0.51,2019.04.27 16:16:59,Autodock 4.2
ZINC04854761_54,promutation,-6.56,-0.3,2019.04.27 16:17:03,Autodock 4.2
ZINC04899906_889,promutation,-6.26,0.14,2019.04.27 16:17:09,Autodock 4.2
ZINC05054288_858,promutation,-8.88,-0.65,2019.04.27 16:17:19,Autodock 4.2
ZINC05381454_309,promutation,-5.93,-0.39,2019.04.27 16:17:26,Autodock 4.2
ZINC05381456_325,promutation,-6.32,-0.52,2019.04.27 16:17:30,Autodock 4.2
ZINC05530724_45,promutation,-6.76,-0.24,2019.04.27 16:17:34,Autodock 4.2
ZINC05530798_1040,promutation,-6.97,-0.26,2019.04.27 16:17:40,Autodock 4.2
ZINC05900974_755,promutation,-7.87,-0.87,2019.04.27 16:17:44,Autodock 4.2
ZINC05900975_794,promutation,-6.94,-0.01,2019.04.27 16:18:11,Autodock 4.2
ZINC05900977_825,promutation,-7.92,-0.81,2019.04.27 16:18:15,Autodock 4.2
ZINC05900979_859,promutation,-7.53,0.08,2019.04.27 16:18:20,Autodock 4.2
ZINC05900981_900,promutation,-7.88,-0.17,2019.04.27 16:18:25,Autodock 4.2
ZINC05900983_944,promutation,-7.18,-0.88,2019.04.27 16:18:50,Autodock 4.2
ZINC05905897_1003,promutation,-7.76,-0.42,2019.04.27 16:18:55,Autodock 4.2
ZINC05960720_1182,promutation,-7.94,-0.81,2019.04.27 16:19:02,Autodock 4.2
ZINC06073867_1011,promutation,-7.45,0.59,2019.04.27 16:19:07,Autodock 4.2
ZINC06087992_529,promutation,-8.3,-0.28,2019.04.27 16:19:12,Autodock 4.2
ZINC06112649_389,promutation,-8.04,-0.17,2019.04.27 16:21:25,Autodock 4.2
ZINC06112654_254,promutation,-7.35,-0.77,2019.04.27 16:24:38,Autodock 4.2
ZINC06167195_868,promutation,-8.16,0.06,2019.04.27 16:24:43,Autodock 4.2
ZINC06494657_404,promutation,-5.54,0.02,2019.04.27 16:24:48,Autodock 4.2
