Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC00487749_22252,promutation,-8.33,-0.41,2019.04.26 23:19:35,Autodock 4.2
ZINC00487750_22300,promutation,-8.42,-0.51,2019.04.27 01:39:58,Autodock 4.2
ZINC00487877_21983,promutation,-6.83,-0.42,2019.04.27 01:40:23,Autodock 4.2
ZINC00487977_21479,promutation,-5.95,-0.31,2019.04.27 01:40:26,Autodock 4.2
ZINC00488608_23067,promutation,-6.6,-0.19,2019.04.27 01:40:30,Autodock 4.2
ZINC00488609_22776,promutation,-8.0,0.89,2019.04.27 01:40:37,Autodock 4.2
ZINC00488610_23032,promutation,-6.65,-0.09,2019.04.27 01:40:46,Autodock 4.2
ZINC00488611_22749,promutation,-7.04,-0.44,2019.04.27 01:40:58,Autodock 4.2
ZINC00489219_21491,promutation,-6.36,-0.36,2019.04.27 01:41:07,Autodock 4.2
ZINC00489355_21026,promutation,-6.38,-0.51,2019.04.27 01:41:11,Autodock 4.2
ZINC00489431_21392,promutation,-8.45,-0.44,2019.04.27 01:41:16,Autodock 4.2
ZINC00489434_21533,promutation,-7.01,-0.04,2019.04.27 01:41:20,Autodock 4.2
ZINC00489439_21675,promutation,-6.56,-0.54,2019.04.27 01:41:25,Autodock 4.2
ZINC00489440_21660,promutation,-7.22,0.06,2019.04.27 01:41:30,Autodock 4.2
ZINC00489443_22037,promutation,-7.22,-0.35,2019.04.27 01:44:26,Autodock 4.2
ZINC00489444_22149,promutation,-8.03,-0.48,2019.04.27 01:44:30,Autodock 4.2
ZINC00489453_22901,promutation,-7.07,-0.32,2019.04.27 01:44:34,Autodock 4.2
ZINC00489454_22886,promutation,-7.46,-0.33,2019.04.27 01:44:38,Autodock 4.2
ZINC00489525_22264,promutation,-8.74,-0.51,2019.04.27 01:44:42,Autodock 4.2
ZINC00489556_22423,promutation,-6.76,-0.03,2019.04.27 01:44:46,Autodock 4.2
ZINC00489557_22475,promutation,-6.78,-0.03,2019.04.27 01:44:51,Autodock 4.2
ZINC00490241_21232,promutation,-5.87,-0.45,2019.04.27 01:44:55,Autodock 4.2
ZINC00490242_21262,promutation,-6.6,-0.63,2019.04.27 01:44:58,Autodock 4.2
ZINC00490246_21788,promutation,-6.71,-0.43,2019.04.27 01:45:03,Autodock 4.2
ZINC00490265_22280,promutation,-8.13,-0.31,2019.04.27 01:45:08,Autodock 4.2
ZINC00490585_22066,promutation,-7.64,-0.45,2019.04.27 01:48:43,Autodock 4.2
ZINC00517398_21979,promutation,-6.78,-0.29,2019.04.27 01:48:53,Autodock 4.2
ZINC00517527_21372,promutation,-8.52,-0.37,2019.04.27 01:51:38,Autodock 4.2
ZINC00517528_20935,promutation,-8.06,-0.34,2019.04.27 01:51:42,Autodock 4.2
ZINC00518656_22187,promutation,-5.55,-0.23,2019.04.27 01:51:47,Autodock 4.2
ZINC00518738_22577,promutation,-6.11,-1.69,2019.04.27 01:51:50,Autodock 4.2
ZINC95479167_21972,promutation,-7.76,-0.59,2019.04.27 01:51:57,Autodock 4.2
ZINC95479093_21360,promutation,-7.33,-0.65,2019.04.27 01:52:01,Autodock 4.2
ZINC94993196_23252,promutation,-8.29,-0.35,2019.04.27 01:55:19,Autodock 4.2
ZINC94993195_23244,promutation,-6.89,-0.13,2019.04.27 01:55:25,Autodock 4.2
ZINC85875590_23243,promutation,-8.21,-0.41,2019.04.27 01:55:29,Autodock 4.2
ZINC85875586_23219,promutation,-7.57,-0.65,2019.04.27 01:55:33,Autodock 4.2
ZINC85875582_23183,promutation,-7.74,-0.61,2019.04.27 01:55:37,Autodock 4.2
ZINC85875561_22983,promutation,-6.45,-1.23,2019.04.27 01:55:41,Autodock 4.2
ZINC85875532_22737,promutation,-7.23,-0.35,2019.04.27 01:55:45,Autodock 4.2
ZINC85875505_22503,promutation,-7.5,-0.06,2019.04.27 01:56:55,Autodock 4.2
ZINC85875501_22473,promutation,-7.72,-0.18,2019.04.27 01:57:03,Autodock 4.2
ZINC85875478_22277,promutation,-7.87,-0.76,2019.04.27 01:57:23,Autodock 4.2
ZINC85875452_22032,promutation,-7.78,-0.48,2019.04.27 01:58:03,Autodock 4.2
ZINC85875449_22003,promutation,-7.79,-0.44,2019.04.27 01:58:08,Autodock 4.2
ZINC85875444_21962,promutation,-6.93,-0.67,2019.04.27 01:58:16,Autodock 4.2
ZINC85875432_21878,promutation,-7.45,-0.19,2019.04.27 01:58:20,Autodock 4.2
ZINC85875427_21824,promutation,-6.91,-0.48,2019.04.27 01:58:26,Autodock 4.2
ZINC85875407_21643,promutation,-7.88,-1.46,2019.04.27 01:58:30,Autodock 4.2
ZINC85875400_21574,promutation,-6.49,-1.19,2019.04.27 01:58:35,Autodock 4.2
ZINC85875388_21466,promutation,-8.23,-0.73,2019.04.27 01:58:42,Autodock 4.2
ZINC85875383_21425,promutation,-6.83,-0.58,2019.04.27 01:58:47,Autodock 4.2
ZINC85875372_21332,promutation,-5.23,-0.85,2019.04.27 01:58:51,Autodock 4.2
ZINC85875343_21064,promutation,-8.19,0.67,2019.04.27 01:58:56,Autodock 4.2
ZINC85875339_21035,promutation,-7.61,-1.03,2019.04.27 01:59:01,Autodock 4.2
ZINC85875334_20987,promutation,-6.56,-0.98,2019.04.27 01:59:11,Autodock 4.2
ZINC85875322_20881,promutation,-7.12,-0.55,2019.04.27 01:59:16,Autodock 4.2
ZINC85875318_20838,promutation,-9.43,-0.2,2019.04.27 01:59:21,Autodock 4.2
ZINC82311763_21741,promutation,-6.83,-0.37,2019.04.27 01:59:25,Autodock 4.2
ZINC66442606_23265,promutation,-7.05,-0.19,2019.04.27 01:59:31,Autodock 4.2
ZINC66442587_23120,promutation,-7.17,-0.14,2019.04.27 01:59:45,Autodock 4.2
ZINC66442586_23110,promutation,-6.69,-0.37,2019.04.27 01:59:49,Autodock 4.2
ZINC66442585_23096,promutation,-5.51,-0.23,2019.04.27 01:59:53,Autodock 4.2
ZINC66442582_23068,promutation,-7.69,-0.23,2019.04.27 01:59:57,Autodock 4.2
ZINC66442580_23048,promutation,-7.92,-0.11,2019.04.27 02:00:02,Autodock 4.2
ZINC66442578_23033,promutation,-6.67,0.08,2019.04.27 02:00:06,Autodock 4.2
ZINC66442577_23021,promutation,-7.16,-0.2,2019.04.27 02:00:19,Autodock 4.2
ZINC66442575_23000,promutation,-5.52,-0.27,2019.04.27 02:00:24,Autodock 4.2
ZINC66442573_22982,promutation,-5.29,-0.26,2019.04.27 02:00:28,Autodock 4.2
ZINC55243883_21046,promutation,-7.35,-0.54,2019.04.27 02:00:33,Autodock 4.2
ZINC66442571_22965,promutation,-6.71,-0.01,2019.04.27 02:00:38,Autodock 4.2
