Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC01662779_799,promutation,-7.78,-0.31,2019.04.25 14:36:39,Autodock 4.2
ZINC01664037_798,promutation,-7.77,-0.26,2019.04.25 14:36:43,Autodock 4.2
ZINC01673578_602,promutation,-6.02,0.08,2019.04.25 14:36:47,Autodock 4.2
ZINC01850826_99,promutation,-6.88,-0.13,2019.04.25 14:36:52,Autodock 4.2
ZINC02014252_535,promutation,-4.75,-0.24,2019.04.25 14:36:57,Autodock 4.2
ZINC02036574_558,promutation,-6.6,-0.92,2019.04.25 14:37:01,Autodock 4.2
ZINC02386261_514,promutation,-6.3,-0.17,2019.04.25 14:37:05,Autodock 4.2
ZINC02507556_319,promutation,-6.19,-0.71,2019.04.25 14:37:15,Autodock 4.2
ZINC03860577_380,promutation,-6.56,-0.19,2019.04.25 14:37:25,Autodock 4.2
ZINC03869608_159,promutation,-7.02,-0.43,2019.04.25 14:37:47,Autodock 4.2
ZINC03869768_21,promutation,-6.94,-1.29,2019.04.25 14:38:50,Autodock 4.2
ZINC03869768_398,promutation,-7.39,-0.14,2019.04.25 14:38:55,Autodock 4.2
ZINC03871358_401,promutation,-7.66,-0.26,2019.04.25 14:38:59,Autodock 4.2
ZINC03871576_5,promutation,-7.08,-0.92,2019.04.25 14:39:02,Autodock 4.2
ZINC03871576_534,promutation,-7.61,-0.2,2019.04.25 14:39:07,Autodock 4.2
ZINC03871576_759,promutation,-7.16,-0.92,2019.04.25 14:39:11,Autodock 4.2
ZINC03872070_24,promutation,-7.14,-0.95,2019.04.25 14:39:15,Autodock 4.2
ZINC03872070_691,promutation,-7.61,-0.22,2019.04.25 14:39:19,Autodock 4.2
ZINC04097409_75,promutation,-4.93,-0.25,2019.04.25 14:39:23,Autodock 4.2
ZINC04467398_44,promutation,-5.76,-0.29,2019.04.25 14:39:27,Autodock 4.2
ZINC04492895_184,promutation,-5.12,-0.39,2019.04.25 14:39:32,Autodock 4.2
ZINC04716487_610,promutation,-6.71,-0.32,2019.04.25 14:39:36,Autodock 4.2
ZINC05115722_93,promutation,-7.64,-0.88,2019.04.25 14:39:40,Autodock 4.2
ZINC05193906_113,promutation,-4.92,-0.37,2019.04.25 14:39:49,Autodock 4.2
ZINC05193911_114,promutation,-4.73,-0.35,2019.04.25 14:39:56,Autodock 4.2
ZINC05822220_638,promutation,-7.19,0.9,2019.04.25 14:40:00,Autodock 4.2
ZINC05842977_33,promutation,-7.33,0.11,2019.04.25 14:40:05,Autodock 4.2
ZINC05842977_347,promutation,-7.27,0.06,2019.04.25 14:40:09,Autodock 4.2
ZINC05945585_28,promutation,-7.63,-0.2,2019.04.25 14:40:27,Autodock 4.2
ZINC05945585_402,promutation,-7.66,-0.21,2019.04.25 14:40:31,Autodock 4.2
ZINC05998556_523,promutation,-7.57,-1.24,2019.04.25 14:40:35,Autodock 4.2
ZINC05998558_692,promutation,-7.67,-0.62,2019.04.25 14:40:40,Autodock 4.2
ZINC05998961_564,promutation,-7.25,-0.66,2019.04.25 14:40:43,Autodock 4.2
ZINC05999083_780,promutation,-7.47,-1.03,2019.04.25 14:40:47,Autodock 4.2
ZINC05999205_24,promutation,-7.4,-0.32,2019.04.25 14:40:51,Autodock 4.2
ZINC05999205_413,promutation,-6.91,-0.26,2019.04.25 14:40:55,Autodock 4.2
ZINC06004394_455,promutation,-7.24,-0.56,2019.04.25 14:40:59,Autodock 4.2
ZINC06018691_511,promutation,-7.02,-0.74,2019.04.25 14:41:03,Autodock 4.2
ZINC06071066_751,promutation,-6.82,-0.11,2019.04.25 14:41:08,Autodock 4.2
ZINC06484558_590,promutation,-6.8,-1.15,2019.04.25 14:41:12,Autodock 4.2
ZINC08829476_579,promutation,-7.17,-0.59,2019.04.25 14:41:17,Autodock 4.2
ZINC13309457_171,promutation,-5.62,-0.39,2019.04.25 14:41:21,Autodock 4.2
ZINC13309459_172,promutation,-5.49,-0.36,2019.04.25 14:41:25,Autodock 4.2
ZINC13377494_752,promutation,-6.01,-0.68,2019.04.25 14:41:29,Autodock 4.2
ZINC13424754_705,promutation,-5.64,-0.34,2019.04.25 14:41:35,Autodock 4.2
ZINC14438802_10,promutation,-5.15,-1.15,2019.04.25 14:41:40,Autodock 4.2
ZINC14438802_26,promutation,-5.15,-0.97,2019.04.25 14:41:45,Autodock 4.2
ZINC14438802_27,promutation,-5.2,-1.01,2019.04.25 14:41:51,Autodock 4.2
ZINC14588455_791,promutation,-6.48,-0.13,2019.04.25 14:41:54,Autodock 4.2
ZINC14658220_186,promutation,-6.84,-0.43,2019.04.25 14:41:59,Autodock 4.2
ZINC14764110_465,promutation,-5.81,-0.96,2019.04.25 14:42:03,Autodock 4.2
ZINC14779854_57,promutation,-7.43,-1.25,2019.04.25 14:42:07,Autodock 4.2
ZINC15118731_81,promutation,-6.6,-0.18,2019.04.25 14:42:11,Autodock 4.2
ZINC15207338_177,promutation,-7.85,0.0,2019.04.25 14:42:15,Autodock 4.2
ZINC17860482_11,promutation,-5.0,-1.02,2019.04.25 14:42:22,Autodock 4.2
ZINC17860482_32,promutation,-5.27,-0.44,2019.04.25 14:42:29,Autodock 4.2
ZINC17860482_38,promutation,-5.36,-0.61,2019.04.25 14:43:13,Autodock 4.2
ZINC18043251_48,promutation,-5.11,0.0,2019.04.25 14:43:20,Autodock 4.2
ZINC18825330_556,promutation,-7.41,-0.74,2019.04.25 14:43:24,Autodock 4.2
ZINC18847034_102,promutation,-7.25,-0.24,2019.04.25 14:43:29,Autodock 4.2
ZINC18847036_571,promutation,-7.39,-0.28,2019.04.25 14:43:33,Autodock 4.2
ZINC19796064_713,promutation,-8.11,0.72,2019.04.25 14:43:37,Autodock 4.2
ZINC19899011_56,promutation,-9.57,0.94,2019.04.25 14:43:42,Autodock 4.2
ZINC26981407_519,promutation,-7.08,-0.47,2019.04.25 14:43:47,Autodock 4.2
ZINC31156201_614,promutation,-7.75,-1.06,2019.04.25 14:43:52,Autodock 4.2
ZINC31156206_617,promutation,-6.98,-1.19,2019.04.25 14:43:57,Autodock 4.2
ZINC31156210_618,promutation,-8.52,-0.41,2019.04.25 14:44:00,Autodock 4.2
ZINC53190888_29,promutation,-6.49,-0.78,2019.04.25 14:44:04,Autodock 4.2
ZINC84397755_31,promutation,-7.38,-0.3,2019.04.25 14:44:08,Autodock 4.2
