Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC00391984_6632,promutation,-4.73,-0.18,2019.04.26 17:23:17,Autodock 4.2
ZINC00402986_9366,promutation,-5.96,-0.37,2019.04.26 17:23:21,Autodock 4.2
ZINC00403022_9271,promutation,-5.82,-0.04,2019.04.26 17:23:36,Autodock 4.2
ZINC00404389_7275,promutation,-5.72,-0.24,2019.04.26 17:23:40,Autodock 4.2
ZINC00477938_9462,promutation,-7.13,0.76,2019.04.26 17:23:45,Autodock 4.2
ZINC00477939_9468,promutation,-6.44,-1.16,2019.04.26 17:23:49,Autodock 4.2
ZINC00895380_8584,promutation,-7.24,-0.06,2019.04.26 17:23:53,Autodock 4.2
ZINC00895617_8766,promutation,-8.45,-0.14,2019.04.26 17:23:57,Autodock 4.2
ZINC00896042_8884,promutation,-8.08,-0.12,2019.04.26 17:24:01,Autodock 4.2
ZINC00897727_6765,promutation,-6.87,-0.35,2019.04.26 17:24:05,Autodock 4.2
ZINC00897924_9781,promutation,-6.53,-0.16,2019.04.26 17:24:14,Autodock 4.2
ZINC00897926_9793,promutation,-7.22,-0.07,2019.04.26 17:24:18,Autodock 4.2
ZINC00899053_9855,promutation,-7.6,-0.74,2019.04.26 17:24:22,Autodock 4.2
ZINC00899161_9866,promutation,-7.18,-0.24,2019.04.26 17:24:44,Autodock 4.2
ZINC00899213_9938,promutation,-7.03,-0.39,2019.04.26 17:24:51,Autodock 4.2
ZINC00899562_9905,promutation,-7.16,-0.29,2019.04.26 18:18:03,Autodock 4.2
ZINC00899592_9901,promutation,-8.0,-0.23,2019.04.26 18:18:10,Autodock 4.2
ZINC01017928_7709,promutation,-6.78,-0.48,2019.04.26 21:14:04,Autodock 4.2
ZINC01531641_6863,promutation,-7.77,-0.13,2019.04.26 21:14:08,Autodock 4.2
ZINC01531840_8566,promutation,-5.56,-0.32,2019.04.26 21:14:13,Autodock 4.2
ZINC01555357_8238,promutation,-5.51,-0.02,2019.04.26 21:15:28,Autodock 4.2
ZINC01556409_7557,promutation,-6.61,-0.01,2019.04.26 21:15:33,Autodock 4.2
ZINC01561069_8715,promutation,-7.26,-0.37,2019.04.26 21:15:40,Autodock 4.2
ZINC01566476_9601,promutation,-4.98,-0.02,2019.04.26 21:15:47,Autodock 4.2
ZINC01571581_9253,promutation,-7.52,-0.26,2019.04.26 21:15:51,Autodock 4.2
ZINC01583681_9011,promutation,-8.04,-0.43,2019.04.26 21:15:56,Autodock 4.2
ZINC01645590_9921,promutation,-6.67,-0.89,2019.04.26 21:16:01,Autodock 4.2
ZINC01651247_8632,promutation,-6.08,-1.5,2019.04.26 21:16:05,Autodock 4.2
ZINC01668225_9019,promutation,-7.63,-0.01,2019.04.26 21:16:10,Autodock 4.2
ZINC01679785_8631,promutation,-6.19,-0.04,2019.04.26 21:16:15,Autodock 4.2
ZINC01708728_9220,promutation,-7.07,-0.2,2019.04.26 21:16:45,Autodock 4.2
ZINC01842391_8184,promutation,-6.06,0.06,2019.04.26 21:16:50,Autodock 4.2
ZINC02040513_6495,promutation,-5.62,-0.15,2019.04.26 21:20:44,Autodock 4.2
ZINC02040990_9115,promutation,-6.25,-0.11,2019.04.26 21:20:51,Autodock 4.2
ZINC02127297_8086,promutation,-6.49,-0.26,2019.04.26 21:21:03,Autodock 4.2
ZINC02379564_6498,promutation,-5.36,-0.33,2019.04.26 21:21:13,Autodock 4.2
ZINC02548959_7218,promutation,-7.67,-0.15,2019.04.26 21:21:22,Autodock 4.2
ZINC02554893_6325,promutation,-7.23,-0.23,2019.04.26 21:21:26,Autodock 4.2
ZINC02558114_8052,promutation,-5.63,-0.24,2019.04.26 21:21:32,Autodock 4.2
ZINC02566085_6263,promutation,-5.41,-0.21,2019.04.26 21:21:37,Autodock 4.2
ZINC02566154_7587,promutation,-7.05,-0.11,2019.04.26 21:21:42,Autodock 4.2
ZINC02566163_9330,promutation,-7.79,-0.26,2019.04.26 21:21:48,Autodock 4.2
ZINC02566769_9223,promutation,-6.6,-1.14,2019.04.26 21:21:52,Autodock 4.2
ZINC02729540_9242,promutation,-6.71,-0.23,2019.04.26 21:21:59,Autodock 4.2
ZINC03203266_6702,promutation,-7.76,-0.21,2019.04.26 21:22:03,Autodock 4.2
ZINC03594418_9114,promutation,-6.37,-0.96,2019.04.26 21:22:08,Autodock 4.2
ZINC03870707_6474,promutation,-7.72,0.41,2019.04.26 21:22:23,Autodock 4.2
ZINC03872070_9088,promutation,-7.66,-0.22,2019.04.26 21:22:28,Autodock 4.2
ZINC03881412_9245,promutation,-9.08,0.02,2019.04.26 21:22:35,Autodock 4.2
ZINC04501392_8421,promutation,-4.2,1.38,2019.04.26 21:22:40,Autodock 4.2
ZINC04524372_7499,promutation,-7.17,-0.09,2019.04.26 21:22:45,Autodock 4.2
ZINC04642621_7328,promutation,-6.75,-0.5,2019.04.26 21:22:51,Autodock 4.2
ZINC04642622_7333,promutation,-7.88,-0.43,2019.04.26 21:22:57,Autodock 4.2
ZINC04972521_7190,promutation,-6.91,1.31,2019.04.26 21:23:15,Autodock 4.2
ZINC05029089_9202,promutation,-6.72,0.51,2019.04.26 21:23:19,Autodock 4.2
ZINC05134310_8296,promutation,-6.4,0.02,2019.04.26 21:23:24,Autodock 4.2
ZINC05353715_9130,promutation,-5.81,0.22,2019.04.26 21:23:29,Autodock 4.2
ZINC05357395_6582,promutation,-6.45,-1.18,2019.04.26 21:23:35,Autodock 4.2
ZINC05430776_6716,promutation,-7.0,-0.32,2019.04.26 21:23:39,Autodock 4.2
ZINC05438722_8976,promutation,-6.93,-0.06,2019.04.26 21:23:48,Autodock 4.2
ZINC05442571_6409,promutation,-6.4,-0.16,2019.04.26 21:23:56,Autodock 4.2
ZINC05442669_7336,promutation,-6.38,-0.18,2019.04.26 21:49:18,Autodock 4.2
ZINC05496861_7835,promutation,-6.12,-0.22,2019.04.26 21:49:23,Autodock 4.2
ZINC05513289_8724,promutation,-5.7,-0.16,2019.04.26 21:49:32,Autodock 4.2
ZINC05641949_9283,promutation,-7.76,-0.14,2019.04.26 21:49:36,Autodock 4.2
ZINC05732364_9636,promutation,-6.48,-0.44,2019.04.26 21:49:39,Autodock 4.2
ZINC05733532_9717,promutation,-6.43,-0.74,2019.04.26 21:49:44,Autodock 4.2
ZINC05733551_7264,promutation,-7.31,-0.33,2019.04.26 21:49:47,Autodock 4.2
ZINC05733766_9404,promutation,-6.53,-0.82,2019.04.26 21:49:56,Autodock 4.2
ZINC05735752_9361,promutation,-5.7,0.0,2019.04.26 21:50:01,Autodock 4.2
ZINC05760061_8361,promutation,-6.31,-0.11,2019.04.26 21:50:12,Autodock 4.2
ZINC05819999_6661,promutation,-5.95,-0.36,2019.04.26 21:50:16,Autodock 4.2
ZINC05822220_6975,promutation,-7.37,-0.26,2019.04.26 21:50:20,Autodock 4.2
ZINC05849230_9168,promutation,-9.14,-0.82,2019.04.26 21:50:24,Autodock 4.2
ZINC05945454_8100,promutation,-7.15,-0.56,2019.04.26 21:50:37,Autodock 4.2
ZINC05963545_8473,promutation,-7.38,-0.58,2019.04.26 21:50:41,Autodock 4.2
ZINC05998558_9167,promutation,-7.85,-0.61,2019.04.26 21:50:45,Autodock 4.2
ZINC05998715_7899,promutation,-6.82,-0.35,2019.04.26 21:50:49,Autodock 4.2
ZINC06006543_7516,promutation,-6.83,-0.96,2019.04.26 21:50:53,Autodock 4.2
ZINC06006754_8955,promutation,-5.55,-1.0,2019.04.26 21:50:58,Autodock 4.2
ZINC06017909_7688,promutation,-6.94,-0.07,2019.04.26 21:51:03,Autodock 4.2
ZINC06017923_7754,promutation,-7.79,0.29,2019.04.26 21:51:08,Autodock 4.2
ZINC06017925_7766,promutation,-7.11,-0.03,2019.04.26 21:51:14,Autodock 4.2
ZINC06017938_7942,promutation,-6.8,-0.7,2019.04.26 21:51:18,Autodock 4.2
ZINC06068126_9363,promutation,-5.29,-0.53,2019.04.26 21:51:22,Autodock 4.2
ZINC06092466_8749,promutation,-6.19,-0.53,2019.04.26 21:51:27,Autodock 4.2
ZINC06092566_9611,promutation,-6.78,-0.12,2019.04.26 21:51:31,Autodock 4.2
ZINC06403339_7449,promutation,-6.51,-0.88,2019.04.26 21:51:35,Autodock 4.2
ZINC08221195_6210,promutation,-6.06,-0.3,2019.04.26 21:51:40,Autodock 4.2
ZINC08346790_7134,promutation,-6.49,-0.35,2019.04.26 21:51:45,Autodock 4.2
ZINC12021968_7349,promutation,-7.57,-0.48,2019.04.26 21:51:50,Autodock 4.2
ZINC12154006_6183,promutation,-5.69,-0.02,2019.04.26 21:51:54,Autodock 4.2
ZINC12358789_6876,promutation,-5.21,-0.31,2019.04.26 21:51:59,Autodock 4.2
ZINC12418399_9559,promutation,-5.84,-0.46,2019.04.26 21:52:03,Autodock 4.2
ZINC13307086_6252,promutation,-6.78,-0.26,2019.04.26 21:52:22,Autodock 4.2
ZINC13307127_6736,promutation,-6.12,0.06,2019.04.26 21:52:25,Autodock 4.2
ZINC13307131_6778,promutation,-5.9,-0.19,2019.04.26 21:52:30,Autodock 4.2
ZINC13307133_6801,promutation,-6.66,0.03,2019.04.26 21:52:34,Autodock 4.2
ZINC13307181_7355,promutation,-7.16,-0.07,2019.04.26 21:52:38,Autodock 4.2
ZINC13307185_7394,promutation,-7.0,-0.55,2019.04.26 21:52:43,Autodock 4.2
ZINC13307187_7413,promutation,-7.07,-0.57,2019.04.26 21:52:46,Autodock 4.2
ZINC13311946_6413,promutation,-8.44,-0.06,2019.04.26 21:52:51,Autodock 4.2
ZINC13311972_6594,promutation,-7.83,-0.27,2019.04.26 21:52:55,Autodock 4.2
ZINC13311974_6610,promutation,-8.16,-0.15,2019.04.26 21:52:59,Autodock 4.2
ZINC13374321_6611,promutation,-6.45,-0.61,2019.04.26 21:53:04,Autodock 4.2
ZINC13374365_7012,promutation,-9.23,-0.52,2019.04.26 21:57:31,Autodock 4.2
ZINC13374375_7088,promutation,-7.08,-0.72,2019.04.26 21:57:35,Autodock 4.2
ZINC13374376_7095,promutation,-8.29,-0.58,2019.04.26 21:57:39,Autodock 4.2
ZINC13374378_7113,promutation,-6.49,-0.29,2019.04.26 21:57:44,Autodock 4.2
ZINC13374379_7122,promutation,-7.46,-0.58,2019.04.26 21:57:50,Autodock 4.2
ZINC13378574_6436,promutation,-7.63,-0.71,2019.04.26 21:57:55,Autodock 4.2
ZINC13378576_6451,promutation,-7.92,-0.69,2019.04.26 21:58:00,Autodock 4.2
ZINC13378578_6470,promutation,-7.32,-0.81,2019.04.26 21:58:06,Autodock 4.2
ZINC13378580_6483,promutation,-7.52,-0.07,2019.04.26 21:58:10,Autodock 4.2
ZINC13378583_6512,promutation,-7.87,-0.38,2019.04.26 21:58:15,Autodock 4.2
ZINC13378588_6555,promutation,-7.51,-1.01,2019.04.26 21:58:20,Autodock 4.2
ZINC13378605_6697,promutation,-6.93,-0.1,2019.04.26 21:58:26,Autodock 4.2
ZINC13385594_7569,promutation,-6.23,-0.21,2019.04.26 21:58:31,Autodock 4.2
ZINC13385782_8773,promutation,-7.12,-0.32,2019.04.26 21:58:37,Autodock 4.2
ZINC13385795_8846,promutation,-4.22,-0.28,2019.04.26 21:58:41,Autodock 4.2
ZINC13385801_8866,promutation,-7.45,0.0,2019.04.26 21:58:46,Autodock 4.2
ZINC13410824_9829,promutation,-6.7,-0.04,2019.04.26 21:58:50,Autodock 4.2
ZINC13410844_9916,promutation,-7.31,1.61,2019.04.26 21:58:54,Autodock 4.2
ZINC13410848_9934,promutation,-6.03,-0.1,2019.04.26 21:59:00,Autodock 4.2
ZINC13424754_9810,promutation,-5.26,-0.22,2019.04.26 21:59:03,Autodock 4.2
ZINC13431682_8264,promutation,-7.76,-0.51,2019.04.26 21:59:12,Autodock 4.2
ZINC13431690_8310,promutation,-8.08,-0.54,2019.04.26 21:59:16,Autodock 4.2
ZINC13431697_8351,promutation,-7.8,0.0,2019.04.26 21:59:20,Autodock 4.2
ZINC13431727_8525,promutation,-6.46,-0.34,2019.04.26 21:59:42,Autodock 4.2
ZINC13431897_9438,promutation,-7.06,-0.3,2019.04.26 21:59:47,Autodock 4.2
ZINC13513584_9218,promutation,-6.56,0.39,2019.04.26 21:59:52,Autodock 4.2
ZINC13541483_9617,promutation,-6.51,-0.17,2019.04.26 21:59:57,Autodock 4.2
ZINC13546348_8188,promutation,-7.42,-0.46,2019.04.26 22:00:05,Autodock 4.2
ZINC13783199_7666,promutation,-6.85,0.0,2019.04.26 22:00:10,Autodock 4.2
