Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC00488403_3636,promutation,-5.93,0.06,2019.04.27 17:28:59,Autodock 4.2
ZINC00489108_3221,promutation,-7.56,-0.71,2019.04.27 17:29:14,Autodock 4.2
ZINC00489162_3698,promutation,-7.31,-0.32,2019.04.27 17:30:07,Autodock 4.2
ZINC00489164_3571,promutation,-7.06,-0.18,2019.04.27 17:30:11,Autodock 4.2
ZINC00489195_3494,promutation,-6.32,-0.26,2019.04.27 17:30:23,Autodock 4.2
ZINC00489196_3458,promutation,-6.09,-0.47,2019.04.27 17:30:28,Autodock 4.2
ZINC00489253_3177,promutation,-6.31,0.06,2019.04.27 17:30:32,Autodock 4.2
ZINC00489287_2925,promutation,-7.76,-0.5,2019.04.27 17:30:37,Autodock 4.2
ZINC00489288_2874,promutation,-8.72,0.62,2019.04.27 17:30:41,Autodock 4.2
ZINC00489353_2775,promutation,-8.03,-0.81,2019.04.27 17:30:46,Autodock 4.2
ZINC00489421_2749,promutation,-7.95,10.38,2019.04.27 17:31:20,Autodock 4.2
ZINC00489523_3516,promutation,-8.1,-0.51,2019.04.27 17:31:34,Autodock 4.2
ZINC00489720_3382,promutation,-7.21,-0.85,2019.04.27 17:31:38,Autodock 4.2
ZINC00489721_3397,promutation,-7.56,-0.55,2019.04.27 17:31:44,Autodock 4.2
ZINC00489722_3337,promutation,-6.85,-0.88,2019.04.27 17:31:49,Autodock 4.2
ZINC00489723_3356,promutation,-7.33,-0.46,2019.04.27 17:31:53,Autodock 4.2
ZINC00489724_3602,promutation,-8.07,-0.27,2019.04.27 17:31:57,Autodock 4.2
ZINC00490082_2771,promutation,-5.72,-0.29,2019.04.27 17:32:06,Autodock 4.2
ZINC00490741_3334,promutation,-5.09,-0.37,2019.04.27 17:32:11,Autodock 4.2
ZINC00491387_3113,promutation,-7.07,0.0,2019.04.27 17:32:17,Autodock 4.2
ZINC00491388_3089,promutation,-7.19,0.0,2019.04.27 17:32:22,Autodock 4.2
ZINC00517303_3348,promutation,-8.2,0.05,2019.04.27 17:32:27,Autodock 4.2
ZINC00517912_3547,promutation,-6.41,-0.41,2019.04.27 17:32:33,Autodock 4.2
ZINC00517913_3485,promutation,-7.12,0.41,2019.04.27 17:32:41,Autodock 4.2
ZINC00518044_3174,promutation,-6.07,-0.03,2019.04.27 17:32:45,Autodock 4.2
ZINC00518070_3505,promutation,-8.17,0.21,2019.04.27 17:32:51,Autodock 4.2
ZINC00518940_3549,promutation,-7.94,0.36,2019.04.27 17:32:57,Autodock 4.2
ZINC00519667_3309,promutation,-7.52,-0.23,2019.04.27 17:33:23,Autodock 4.2
ZINC00565265_2816,promutation,-8.73,0.03,2019.04.27 17:33:28,Autodock 4.2
ZINC00800348_2761,promutation,-7.51,0.04,2019.04.27 17:33:35,Autodock 4.2
ZINC00800349_2865,promutation,-6.49,3.39,2019.04.27 17:33:40,Autodock 4.2
ZINC00800350_2846,promutation,-6.15,2.26,2019.04.27 17:33:46,Autodock 4.2
ZINC00800351_2938,promutation,-7.37,-0.11,2019.04.27 17:33:51,Autodock 4.2
ZINC00828672_3875,promutation,-7.56,-0.7,2019.04.27 17:33:55,Autodock 4.2
ZINC01105772_3544,promutation,-8.09,-0.42,2019.04.27 17:35:14,Autodock 4.2
ZINC01504701_3484,promutation,-7.87,-0.29,2019.04.27 17:35:18,Autodock 4.2
ZINC01504704_3478,promutation,-8.14,-0.28,2019.04.27 17:35:24,Autodock 4.2
ZINC01801074_3327,promutation,-7.33,0.03,2019.04.27 17:35:29,Autodock 4.2
ZINC01829239_3857,promutation,-6.84,-1.1,2019.04.27 17:35:37,Autodock 4.2
ZINC02083406_3321,promutation,-6.26,-0.55,2019.04.27 17:35:42,Autodock 4.2
ZINC02090392_3200,promutation,-8.29,-0.25,2019.04.27 17:35:48,Autodock 4.2
ZINC02097591_2747,promutation,-7.6,-0.45,2019.04.27 17:35:54,Autodock 4.2
ZINC02097615_3087,promutation,-6.24,-0.39,2019.04.27 17:36:00,Autodock 4.2
ZINC02097654_3570,promutation,-6.43,-0.23,2019.04.27 17:36:06,Autodock 4.2
ZINC02100253_3409,promutation,-9.18,0.57,2019.04.27 17:36:11,Autodock 4.2
ZINC02100696_2932,promutation,-6.22,-0.42,2019.04.27 17:36:15,Autodock 4.2
ZINC02100772_3074,promutation,-7.19,-0.51,2019.04.27 17:36:21,Autodock 4.2
ZINC02100809_3173,promutation,-7.7,-0.12,2019.04.27 17:36:25,Autodock 4.2
ZINC02100811_3204,promutation,-8.22,-0.92,2019.04.27 17:36:31,Autodock 4.2
ZINC02105471_3914,promutation,-8.31,-0.7,2019.04.27 17:36:38,Autodock 4.2
ZINC02108296_2899,promutation,-7.38,0.01,2019.04.27 17:36:42,Autodock 4.2
ZINC02108298_2933,promutation,-8.45,-1.45,2019.04.27 17:36:47,Autodock 4.2
ZINC02108303_2970,promutation,-6.8,-0.1,2019.04.27 17:36:51,Autodock 4.2
ZINC02108336_3214,promutation,-6.76,-1.14,2019.04.27 17:36:57,Autodock 4.2
ZINC02108338_3223,promutation,-6.35,-1.36,2019.04.27 17:37:09,Autodock 4.2
ZINC02108339_3253,promutation,-6.73,0.32,2019.04.27 17:37:14,Autodock 4.2
ZINC02108347_3405,promutation,-7.24,-0.19,2019.04.27 17:37:22,Autodock 4.2
ZINC02108370_3471,promutation,-4.77,-0.77,2019.04.27 17:37:26,Autodock 4.2
ZINC02114393_2990,promutation,-8.04,-0.72,2019.04.27 17:37:32,Autodock 4.2
ZINC02115118_2917,promutation,-6.47,-0.82,2019.04.27 17:37:36,Autodock 4.2
ZINC02118689_3546,promutation,-6.92,-1.07,2019.04.27 17:37:42,Autodock 4.2
ZINC02118690_3587,promutation,-6.82,-1.75,2019.04.27 17:37:47,Autodock 4.2
ZINC02126377_2832,promutation,-7.24,-0.56,2019.04.27 17:37:52,Autodock 4.2
ZINC02137450_3025,promutation,-9.02,-0.8,2019.04.27 17:37:57,Autodock 4.2
ZINC02137452_3112,promutation,-8.09,-0.63,2019.04.27 17:38:02,Autodock 4.2
ZINC02138719_2731,promutation,-6.6,-1.09,2019.04.27 17:38:16,Autodock 4.2
ZINC02147200_2806,promutation,-7.81,-0.46,2019.04.27 17:38:29,Autodock 4.2
ZINC02138913_3634,promutation,-7.9,-0.1,2019.04.27 17:38:34,Autodock 4.2
ZINC02147232_2898,promutation,-7.31,-0.38,2019.04.27 17:38:42,Autodock 4.2
ZINC02147240_2954,promutation,-6.48,-0.54,2019.04.27 17:38:48,Autodock 4.2
ZINC02147250_3054,promutation,-9.28,-0.83,2019.04.27 17:38:53,Autodock 4.2
ZINC02147252_3061,promutation,-7.62,-1.01,2019.04.27 17:39:04,Autodock 4.2
ZINC02147388_3930,promutation,-7.49,-0.36,2019.04.27 17:39:09,Autodock 4.2
ZINC02152633_2815,promutation,-6.15,0.18,2019.04.27 17:39:15,Autodock 4.2
ZINC02152696_3155,promutation,-7.02,-1.11,2019.04.27 17:39:20,Autodock 4.2
ZINC02152699_3197,promutation,-6.54,-0.48,2019.04.27 17:39:26,Autodock 4.2
ZINC02152728_3423,promutation,-6.45,0.14,2019.04.27 17:39:36,Autodock 4.2
ZINC02152731_3443,promutation,-8.71,-0.63,2019.04.27 17:39:41,Autodock 4.2
ZINC02152732_3457,promutation,-7.75,-0.13,2019.04.27 17:39:46,Autodock 4.2
ZINC02152814_3858,promutation,-7.12,-0.18,2019.04.27 17:39:50,Autodock 4.2
ZINC02154652_2939,promutation,-6.32,-0.58,2019.04.27 17:39:56,Autodock 4.2
ZINC02154657_2948,promutation,-5.99,0.02,2019.04.27 17:40:04,Autodock 4.2
ZINC02482964_3110,promutation,-5.83,-0.36,2019.04.27 17:40:09,Autodock 4.2
ZINC03757242_3248,promutation,-6.72,-0.25,2019.04.27 17:40:17,Autodock 4.2
ZINC03888072_2776,promutation,-6.9,-0.08,2019.04.27 17:40:25,Autodock 4.2
ZINC04027222_3625,promutation,-7.21,-0.22,2019.04.27 17:40:31,Autodock 4.2
ZINC04029321_3212,promutation,-7.83,-0.35,2019.04.27 17:40:48,Autodock 4.2
ZINC04029322_3237,promutation,-7.53,-0.44,2019.04.27 17:40:53,Autodock 4.2
ZINC04029782_2934,promutation,-7.44,-0.45,2019.04.27 17:40:58,Autodock 4.2
ZINC04029950_2974,promutation,-7.03,-0.85,2019.04.27 17:41:04,Autodock 4.2
ZINC04041570_2821,promutation,-7.8,-0.34,2019.04.27 17:41:12,Autodock 4.2
ZINC04041573_2953,promutation,-8.02,-0.13,2019.04.27 17:41:20,Autodock 4.2
ZINC04041582_3285,promutation,-7.14,-0.39,2019.04.27 17:41:34,Autodock 4.2
ZINC04045132_2857,promutation,-8.49,-0.29,2019.04.27 17:41:41,Autodock 4.2
ZINC04045140_2969,promutation,-8.62,0.04,2019.04.27 17:41:46,Autodock 4.2
ZINC04045142_2994,promutation,-7.89,-0.99,2019.04.27 17:41:53,Autodock 4.2
ZINC04045210_3874,promutation,-7.17,-0.89,2019.04.27 17:42:01,Autodock 4.2
ZINC04045213_3904,promutation,-6.63,-1.23,2019.04.27 17:42:07,Autodock 4.2
ZINC04060814_3222,promutation,-8.02,-0.54,2019.04.27 17:42:22,Autodock 4.2
ZINC04060815_3228,promutation,-6.19,-1.59,2019.04.27 17:42:30,Autodock 4.2
ZINC04060819_3268,promutation,-5.61,-1.55,2019.04.27 17:42:35,Autodock 4.2
ZINC04060821_3286,promutation,-6.04,-1.46,2019.04.27 17:42:40,Autodock 4.2
ZINC04060823_3303,promutation,-7.2,-2.42,2019.04.27 17:42:45,Autodock 4.2
ZINC04064961_2785,promutation,-7.17,-1.04,2019.04.27 17:42:51,Autodock 4.2
ZINC04064962_2807,promutation,-7.86,-1.02,2019.04.27 17:42:57,Autodock 4.2
ZINC04064969_3055,promutation,-7.39,-0.28,2019.04.27 17:43:17,Autodock 4.2
ZINC04084207_3675,promutation,-7.04,-0.07,2019.04.27 17:43:22,Autodock 4.2
ZINC04085530_3647,promutation,-7.93,-0.67,2019.04.27 17:43:26,Autodock 4.2
ZINC04085544_3699,promutation,-8.43,-0.59,2019.04.27 17:44:09,Autodock 4.2
ZINC04179475_3367,promutation,-7.63,8.54,2019.04.27 17:44:15,Autodock 4.2
ZINC05744537_3684,promutation,-7.68,-0.38,2019.04.27 17:44:20,Autodock 4.2
ZINC05853427_3130,promutation,-7.13,0.0,2019.04.27 17:44:25,Autodock 4.2
ZINC05959590_2906,promutation,-7.74,-0.93,2019.04.27 17:44:32,Autodock 4.2
ZINC06074086_3384,promutation,-6.92,-0.49,2019.04.27 17:45:02,Autodock 4.2
ZINC06074090_3496,promutation,-8.21,-0.31,2019.04.27 17:45:08,Autodock 4.2
ZINC06074098_3627,promutation,-8.34,-0.58,2019.04.27 17:45:13,Autodock 4.2
ZINC06263645_3352,promutation,-6.06,-0.29,2019.04.27 17:45:23,Autodock 4.2
ZINC06623964_3332,promutation,-9.07,-0.68,2019.04.27 17:45:31,Autodock 4.2
ZINC08740322_3396,promutation,-6.19,-0.16,2019.04.27 17:45:36,Autodock 4.2
ZINC08790710_3378,promutation,-7.5,-0.3,2019.04.27 17:45:53,Autodock 4.2
ZINC08790731_3579,promutation,-7.57,-0.64,2019.04.27 17:46:08,Autodock 4.2
ZINC08790733_3599,promutation,-8.5,-0.0,2019.04.27 17:46:16,Autodock 4.2
ZINC08791472_3052,promutation,-7.43,-0.7,2019.04.27 17:46:41,Autodock 4.2
ZINC08876906_3011,promutation,-7.17,-1.03,2019.04.27 17:46:47,Autodock 4.2
ZINC12662937_2999,promutation,-7.16,-0.65,2019.04.27 17:46:53,Autodock 4.2
ZINC12662993_3937,promutation,-7.31,-0.32,2019.04.27 17:46:58,Autodock 4.2
ZINC12664631_3611,promutation,-8.26,-0.34,2019.04.27 17:47:08,Autodock 4.2
ZINC12858558_3035,promutation,-7.29,-0.84,2019.04.27 17:47:14,Autodock 4.2
ZINC12873455_3618,promutation,-7.39,-0.83,2019.04.27 17:47:20,Autodock 4.2
ZINC12873464_3674,promutation,-8.52,-0.46,2019.04.27 17:47:37,Autodock 4.2
ZINC12887128_3316,promutation,-9.19,-0.22,2019.04.27 17:47:52,Autodock 4.2
ZINC12894368_2828,promutation,-7.79,-0.23,2019.04.27 17:47:58,Autodock 4.2
ZINC12894375_2905,promutation,-8.64,-0.3,2019.04.27 17:48:03,Autodock 4.2
ZINC12894389_3044,promutation,-9.39,-0.45,2019.04.27 17:48:07,Autodock 4.2
ZINC12894396_3143,promutation,-8.89,-0.86,2019.04.27 17:48:23,Autodock 4.2
ZINC12894404_3220,promutation,-6.47,0.37,2019.04.27 17:48:27,Autodock 4.2
ZINC12894427_3450,promutation,-7.59,-0.51,2019.04.27 17:48:33,Autodock 4.2
ZINC12894434_3511,promutation,-7.09,-0.9,2019.04.27 17:48:37,Autodock 4.2
ZINC12894439_3560,promutation,-8.49,-1.23,2019.04.27 17:48:42,Autodock 4.2
ZINC12894444_3624,promutation,-7.45,-0.82,2019.04.27 17:48:47,Autodock 4.2
