Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC13459786_14,promutation,-6.49,-0.56,2019.04.25 15:33:19,Autodock 4.2
ZINC13460029_143,promutation,-6.55,0.02,2019.04.25 15:33:24,Autodock 4.2
ZINC13461579_146,promutation,-6.23,0.21,2019.04.25 15:33:28,Autodock 4.2
ZINC13462817_220,promutation,-5.78,-0.6,2019.04.25 15:33:31,Autodock 4.2
ZINC13480599_138,promutation,-6.72,-1.16,2019.04.25 15:33:36,Autodock 4.2
ZINC13484870_105,promutation,-6.53,-0.18,2019.04.25 15:33:40,Autodock 4.2
ZINC13537528_48,promutation,-7.42,-0.35,2019.04.25 15:33:44,Autodock 4.2
ZINC13541483_266,promutation,-6.77,-0.3,2019.04.25 15:33:58,Autodock 4.2
ZINC14447808_106,promutation,-6.89,-0.33,2019.04.25 15:34:02,Autodock 4.2
ZINC14455174_10,promutation,-6.63,-0.09,2019.04.25 15:34:07,Autodock 4.2
ZINC14455534_28,promutation,-6.54,-0.09,2019.04.25 15:35:11,Autodock 4.2
ZINC14488845_174,promutation,-5.8,0.01,2019.04.25 15:35:16,Autodock 4.2
ZINC14489180_180,promutation,-6.25,-0.44,2019.04.25 15:35:23,Autodock 4.2
ZINC14589422_2,promutation,-7.81,-0.55,2019.04.25 15:35:52,Autodock 4.2
ZINC14589424_3,promutation,-7.93,-0.82,2019.04.25 15:35:56,Autodock 4.2
ZINC14589617_23,promutation,-7.4,-0.5,2019.04.25 15:36:01,Autodock 4.2
ZINC14591333_119,promutation,-7.53,-0.36,2019.04.25 15:36:05,Autodock 4.2
ZINC14653244_257,promutation,-8.2,0.05,2019.04.25 15:36:09,Autodock 4.2
ZINC14658220_95,promutation,-6.85,-0.38,2019.04.25 15:36:13,Autodock 4.2
ZINC14658321_98,promutation,-7.6,0.16,2019.04.25 15:36:17,Autodock 4.2
ZINC14658388_245,promutation,-6.6,-0.66,2019.04.25 15:36:21,Autodock 4.2
ZINC14682603_150,promutation,-5.12,-0.18,2019.04.25 15:36:29,Autodock 4.2
ZINC14728348_35,promutation,-7.33,-0.55,2019.04.25 15:36:33,Autodock 4.2
ZINC14807483_80,promutation,-7.59,-0.32,2019.04.25 15:36:37,Autodock 4.2
ZINC14807486_81,promutation,-7.86,-0.51,2019.04.25 15:36:41,Autodock 4.2
ZINC15119467_86,promutation,-7.75,-0.01,2019.04.25 15:36:46,Autodock 4.2
ZINC15119468_87,promutation,-7.18,-0.09,2019.04.25 15:36:50,Autodock 4.2
ZINC15120547_187,promutation,-7.07,-1.05,2019.04.25 15:36:54,Autodock 4.2
ZINC15221499_8,promutation,-7.03,0.0,2019.04.25 16:08:57,Autodock 4.2
ZINC15221652_22,promutation,-7.51,0.0,2019.04.25 16:09:01,Autodock 4.2
ZINC20135334_41,promutation,-6.08,-0.29,2019.04.25 16:09:10,Autodock 4.2
ZINC31970695_136,promutation,-7.19,-0.46,2019.04.25 16:09:14,Autodock 4.2
ZINC26545142_206,promutation,-6.95,-0.09,2019.04.25 16:09:18,Autodock 4.2
ZINC33829879_51,promutation,-7.36,-0.25,2019.04.25 16:09:23,Autodock 4.2
ZINC34098825_275,promutation,-5.8,-0.09,2019.04.25 16:09:28,Autodock 4.2
ZINC36336203_39,promutation,-5.25,-0.08,2019.04.25 16:09:32,Autodock 4.2
ZINC36337238_74,promutation,-6.33,0.07,2019.04.25 16:09:36,Autodock 4.2
